"EmployeeID","Stage","Score","ScoreDate"
"BLD-100969","Probation","8","2011-04-17"
"BLD-100970","Interview","10","2021-08-09"
"BLD-100970","Recruiting","9","2021-08-09"
"BLD-100970","Onboarding","8","2021-08-09"
"BLD-100970","Probation","8","2021-08-09"
"BLD-100971","Interview","10","2018-12-16"
"BLD-100971","Recruiting","9","2018-12-16"
"BLD-100971","Onboarding","8","2018-12-16"
"BLD-100971","Probation","8","2018-12-16"
"BLD-100972","Interview","10","2014-01-09"
"BLD-100972","Recruiting","9","2014-01-09"
"BLD-100972","Onboarding","8","2014-01-09"
"BLD-100972","Probation","8","2014-01-09"
"BLD-100973","Interview","10","2019-01-10"
"BLD-100973","Recruiting","9","2019-01-10"
"BLD-100973","Onboarding","8","2019-01-10"
"BLD-100973","Probation","8","2019-01-10"
"BLD-100974","Interview","10","2012-03-07"
"BLD-100974","Recruiting","9","2012-03-07"
"BLD-100974","Onboarding","8","2012-03-07"
"BLD-100974","Probation","8","2012-03-07"
"BLD-100975","Interview","10","2014-04-20"
"BLD-100975","Recruiting","9","2014-04-20"
"BLD-100975","Onboarding","8","2014-04-20"
"BLD-100975","Probation","8","2014-04-20"
"BLD-100976","Interview","10","2013-05-29"
"BLD-100976","Recruiting","9","2013-05-29"
"BLD-100976","Onboarding","8","2013-05-29"
"BLD-100976","Probation","8","2013-05-29"
"BLD-100977","Interview","10","2012-11-12"
"BLD-100977","Recruiting","9","2012-11-12"
"BLD-100977","Onboarding","8","2012-11-12"
"BLD-100977","Probation","8","2012-11-12"
"BLD-100978","Interview","10","2017-04-29"
"BLD-100978","Recruiting","9","2017-04-29"
"BLD-100978","Onboarding","8","2017-04-29"
"BLD-100978","Probation","8","2017-04-29"
"BLD-100979","Interview","10","2018-12-15"
"BLD-100979","Recruiting","9","2018-12-15"
"BLD-100979","Onboarding","8","2018-12-15"
"BLD-100979","Probation","8","2018-12-15"
"BLD-100980","Interview","10","2011-07-22"
"BLD-100980","Recruiting","9","2011-07-22"
"BLD-100980","Onboarding","8","2011-07-22"
"BLD-100980","Probation","8","2011-07-22"
"BLD-100981","Interview","10","2012-08-02"
"BLD-100981","Recruiting","9","2012-08-02"
"BLD-100981","Onboarding","8","2012-08-02"
"BLD-100981","Probation","8","2012-08-02"
"BLD-100982","Interview","10","2017-10-20"
"BLD-100982","Recruiting","9","2017-10-20"
"BLD-100982","Onboarding","8","2017-10-20"
"BLD-100982","Probation","8","2017-10-20"
"BLD-100983","Interview","10","2022-01-17"
"BLD-100983","Recruiting","9","2022-01-17"
"BLD-100983","Onboarding","8","2022-01-17"
"BLD-100983","Probation","8","2022-01-17"
"BLD-100984","Interview","10","2016-04-22"
"BLD-100984","Recruiting","9","2016-04-22"
"BLD-100984","Onboarding","8","2016-04-22"
"BLD-100984","Probation","8","2016-04-22"
"BLD-100985","Interview","10","2012-08-04"
"BLD-100985","Recruiting","9","2012-08-04"
"BLD-100985","Onboarding","8","2012-08-04"
"BLD-100985","Probation","8","2012-08-04"
"BLD-100986","Interview","10","2011-10-30"
"BLD-100986","Recruiting","9","2011-10-30"
"BLD-100986","Onboarding","8","2011-10-30"
"BLD-100986","Probation","8","2011-10-30"
"BLD-100987","Interview","10","2011-05-28"
"BLD-100987","Recruiting","9","2011-05-28"
"BLD-100987","Onboarding","8","2011-05-28"
"BLD-100987","Probation","8","2011-05-28"
"BLD-100988","Interview","10","2019-11-16"
"BLD-100988","Recruiting","9","2019-11-16"
"BLD-100988","Onboarding","8","2019-11-16"
"BLD-100988","Probation","8","2019-11-16"
"BLD-100989","Interview","10","2011-11-12"
"BLD-100989","Recruiting","9","2011-11-12"
"BLD-100989","Onboarding","8","2011-11-12"
"BLD-100989","Probation","8","2011-11-12"
"BLD-100990","Interview","10","2018-12-04"
"BLD-100990","Recruiting","9","2018-12-04"
"BLD-100990","Onboarding","8","2018-12-04"
"BLD-100990","Probation","8","2018-12-04"
"BLD-100991","Interview","10","2019-03-06"
"BLD-100991","Recruiting","9","2019-03-06"
"BLD-100991","Onboarding","8","2019-03-06"
"BLD-100991","Probation","8","2019-03-06"
"BLD-100992","Interview","10","2018-08-28"
"BLD-100992","Recruiting","9","2018-08-28"
"BLD-100992","Onboarding","8","2018-08-28"
"BLD-100992","Probation","8","2018-08-28"
"BLD-100993","Interview","10","2021-06-25"
"BLD-100993","Recruiting","9","2021-06-25"
"BLD-100993","Onboarding","8","2021-06-25"
"BLD-100993","Probation","8","2021-06-25"
"BLD-100994","Interview","10","2022-09-30"
"BLD-100994","Recruiting","9","2022-09-30"
"BLD-100994","Onboarding","8","2022-09-30"
"BLD-100994","Probation","8","2022-09-30"
"BLD-100995","Interview","10","2013-11-26"
"BLD-100995","Recruiting","9","2013-11-26"
"BLD-100995","Onboarding","8","2013-11-26"
"BLD-100995","Probation","8","2013-11-26"
"BLD-100996","Interview","10","2016-11-13"
"BLD-100996","Recruiting","9","2016-11-13"
"BLD-100996","Onboarding","8","2016-11-13"
"BLD-100996","Probation","8","2016-11-13"
"BLD-100997","Interview","10","2017-09-21"
"BLD-100997","Recruiting","9","2017-09-21"
"BLD-100997","Onboarding","8","2017-09-21"
"BLD-100997","Probation","8","2017-09-21"
"BLD-100998","Interview","10","2021-10-25"
"BLD-100998","Recruiting","9","2021-10-25"
"BLD-100998","Onboarding","8","2021-10-25"
"BLD-100998","Probation","8","2021-10-25"
"BLD-100999","Interview","10","2018-08-12"
"BLD-100999","Recruiting","9","2018-08-12"
"BLD-100999","Onboarding","8","2018-08-12"
"BLD-100999","Probation","8","2018-08-12"
"BLD-101000","Interview","10","2017-12-01"
"BLD-101000","Recruiting","9","2017-12-01"
"BLD-101000","Onboarding","8","2017-12-01"
"BLD-101000","Probation","8","2017-12-01"
"BLD-101001","Interview","10","2021-09-09"
"BLD-101001","Recruiting","9","2021-09-09"
"BLD-101001","Onboarding","8","2021-09-09"
"BLD-101001","Probation","8","2021-09-09"
"BLD-101002","Interview","10","2017-08-29"
"BLD-101002","Recruiting","9","2017-08-29"
"BLD-101002","Onboarding","8","2017-08-29"
"BLD-101002","Probation","8","2017-08-29"
"BLD-101003","Interview","10","2014-06-02"
"BLD-101003","Recruiting","9","2014-06-02"
"BLD-101003","Onboarding","8","2014-06-02"
"BLD-101003","Probation","8","2014-06-02"
"BLD-101004","Interview","10","2012-02-16"
"BLD-101004","Recruiting","9","2012-02-16"
"BLD-101004","Onboarding","8","2012-02-16"
"BLD-101004","Probation","8","2012-02-16"
"BLD-101005","Interview","10","2017-12-19"
"BLD-101005","Recruiting","9","2017-12-19"
"BLD-101005","Onboarding","8","2017-12-19"
"BLD-101005","Probation","8","2017-12-19"
"BLD-101006","Interview","10","2014-05-05"
"BLD-101006","Recruiting","9","2014-05-05"
"BLD-101006","Onboarding","8","2014-05-05"
"BLD-101006","Probation","8","2014-05-05"
"BLD-101007","Interview","10","2020-10-23"
"BLD-101007","Recruiting","9","2020-10-23"
"BLD-101007","Onboarding","8","2020-10-23"
"BLD-101007","Probation","8","2020-10-23"
"BLD-101008","Interview","10","2021-02-10"
"BLD-101008","Recruiting","9","2021-02-10"
"BLD-101008","Onboarding","8","2021-02-10"
"BLD-101008","Probation","8","2021-02-10"
"BLD-101009","Interview","10","2013-11-22"
"BLD-101009","Recruiting","9","2013-11-22"
"BLD-101009","Onboarding","8","2013-11-22"
"BLD-101009","Probation","8","2013-11-22"
"BLD-101010","Interview","10","2019-09-15"
"BLD-101010","Recruiting","9","2019-09-15"
"BLD-101010","Onboarding","8","2019-09-15"
"BLD-101010","Probation","8","2019-09-15"
"BLD-101011","Interview","10","2019-11-11"
"BLD-101011","Recruiting","9","2019-11-11"
"BLD-101011","Onboarding","8","2019-11-11"
"BLD-101011","Probation","8","2019-11-11"
"BLD-101012","Interview","10","2018-03-09"
"BLD-101012","Recruiting","9","2018-03-09"
"BLD-101012","Onboarding","8","2018-03-09"
"BLD-101012","Probation","8","2018-03-09"
"BLD-101013","Interview","10","2019-06-08"
"BLD-101013","Recruiting","9","2019-06-08"
"BLD-101013","Onboarding","8","2019-06-08"
"BLD-101013","Probation","8","2019-06-08"
"BLD-101014","Interview","10","2019-03-03"
"BLD-101014","Recruiting","9","2019-03-03"
"BLD-101014","Onboarding","8","2019-03-03"
"BLD-101014","Probation","8","2019-03-03"
"BLD-101015","Interview","10","2010-09-02"
"BLD-101015","Recruiting","9","2010-09-02"
"BLD-101015","Onboarding","8","2010-09-02"
"BLD-101015","Probation","8","2010-09-02"
"BLD-101016","Interview","10","2018-03-30"
"BLD-101016","Recruiting","9","2018-03-30"
"BLD-101016","Onboarding","8","2018-03-30"
"BLD-101016","Probation","8","2018-03-30"
"BLD-101017","Interview","10","2021-09-22"
"BLD-101017","Recruiting","9","2021-09-22"
"BLD-101017","Onboarding","8","2021-09-22"
"BLD-101017","Probation","8","2021-09-22"
"BLD-101018","Interview","10","2017-08-14"
"BLD-101018","Recruiting","9","2017-08-14"
"BLD-101018","Onboarding","8","2017-08-14"
"BLD-101018","Probation","8","2017-08-14"
"BLD-101019","Interview","10","2017-10-10"
"BLD-101019","Recruiting","9","2017-10-10"
"BLD-101019","Onboarding","8","2017-10-10"
"BLD-101019","Probation","8","2017-10-10"
"BLD-101020","Interview","10","2010-03-21"
"BLD-101020","Recruiting","9","2010-03-21"
"BLD-101020","Onboarding","8","2010-03-21"
"BLD-101020","Probation","8","2010-03-21"
"BLD-101021","Interview","10","2020-12-17"
"BLD-101021","Recruiting","9","2020-12-17"
"BLD-101021","Onboarding","8","2020-12-17"
"BLD-101021","Probation","8","2020-12-17"
"BLD-101022","Interview","10","2021-03-12"
"BLD-101022","Recruiting","9","2021-03-12"
"BLD-101022","Onboarding","8","2021-03-12"
"BLD-101022","Probation","8","2021-03-12"
"BLD-101023","Interview","10","2016-08-18"
"BLD-101023","Recruiting","9","2016-08-18"
"BLD-101023","Onboarding","8","2016-08-18"
"BLD-101023","Probation","8","2016-08-18"
"BLD-101024","Interview","10","2013-10-09"
"BLD-101024","Recruiting","9","2013-10-09"
"BLD-101024","Onboarding","8","2013-10-09"
"BLD-101024","Probation","8","2013-10-09"
"BLD-101025","Interview","10","2017-03-14"
"BLD-101025","Recruiting","9","2017-03-14"
"BLD-101025","Onboarding","8","2017-03-14"
"BLD-101025","Probation","8","2017-03-14"
"BLD-101026","Interview","10","2015-08-16"
"BLD-101026","Recruiting","9","2015-08-16"
"BLD-101026","Onboarding","8","2015-08-16"
"BLD-101026","Probation","8","2015-08-16"
"BLD-101027","Interview","10","2021-08-23"
"BLD-101027","Recruiting","9","2021-08-23"
"BLD-101027","Onboarding","8","2021-08-23"
"BLD-101027","Probation","8","2021-08-23"
"BLD-101028","Interview","10","2017-01-18"
"BLD-101028","Recruiting","9","2017-01-18"
"BLD-101028","Onboarding","8","2017-01-18"
"BLD-101028","Probation","8","2017-01-18"
"BLD-101029","Interview","10","2022-03-16"
"BLD-101029","Recruiting","9","2022-03-16"
"BLD-101029","Onboarding","8","2022-03-16"
"BLD-101029","Probation","8","2022-03-16"
"BLD-101030","Interview","10","2014-07-25"
"BLD-101030","Recruiting","9","2014-07-25"
"BLD-101030","Onboarding","8","2014-07-25"
"BLD-101030","Probation","8","2014-07-25"
"BLD-101031","Interview","10","2018-06-21"
"BLD-101031","Recruiting","9","2018-06-21"
"BLD-101031","Onboarding","8","2018-06-21"
"BLD-101031","Probation","8","2018-06-21"
"BLD-101032","Interview","10","2010-07-25"
"BLD-101032","Recruiting","9","2010-07-25"
"BLD-101032","Onboarding","8","2010-07-25"
"BLD-101032","Probation","8","2010-07-25"
"BLD-101033","Interview","10","2022-07-02"
"BLD-101033","Recruiting","9","2022-07-02"
"BLD-101033","Onboarding","8","2022-07-02"
"BLD-101033","Probation","8","2022-07-02"
"BLD-101034","Interview","10","2010-01-25"
"BLD-101034","Recruiting","9","2010-01-25"
"BLD-101034","Onboarding","8","2010-01-25"
"BLD-101034","Probation","8","2010-01-25"
"BLD-101035","Interview","10","2018-07-24"
"BLD-101035","Recruiting","9","2018-07-24"
"BLD-101035","Onboarding","8","2018-07-24"
"BLD-101035","Probation","8","2018-07-24"
"BLD-101036","Interview","10","2011-11-15"
"BLD-101036","Recruiting","9","2011-11-15"
"BLD-101036","Onboarding","8","2011-11-15"
"BLD-101036","Probation","8","2011-11-15"
"BLD-101037","Interview","10","2010-08-29"
"BLD-101037","Recruiting","9","2010-08-29"
"BLD-101037","Onboarding","8","2010-08-29"
"BLD-101037","Probation","8","2010-08-29"
"BLD-101038","Interview","10","2021-07-07"
"BLD-101038","Recruiting","9","2021-07-07"
"BLD-101038","Onboarding","8","2021-07-07"
"BLD-101038","Probation","8","2021-07-07"
"BLD-101039","Interview","10","2020-04-13"
"BLD-101039","Recruiting","9","2020-04-13"
"BLD-101039","Onboarding","8","2020-04-13"
"BLD-101039","Probation","8","2020-04-13"
"BLD-101040","Interview","10","2018-04-16"
"BLD-101040","Recruiting","9","2018-04-16"
"BLD-101040","Onboarding","8","2018-04-16"
"BLD-101040","Probation","8","2018-04-16"
"BLD-101041","Interview","10","2012-10-10"
"BLD-101041","Recruiting","9","2012-10-10"
"BLD-101041","Onboarding","8","2012-10-10"
"BLD-101041","Probation","8","2012-10-10"
"BLD-101042","Interview","10","2013-01-09"
"BLD-101042","Recruiting","9","2013-01-09"
"BLD-101042","Onboarding","8","2013-01-09"
"BLD-101042","Probation","8","2013-01-09"
"BLD-101043","Interview","10","2019-02-26"
"BLD-101043","Recruiting","9","2019-02-26"
"BLD-101043","Onboarding","8","2019-02-26"
"BLD-101043","Probation","8","2019-02-26"
"BLD-101044","Interview","10","2019-10-05"
"BLD-101044","Recruiting","9","2019-10-05"
"BLD-101044","Onboarding","8","2019-10-05"
"BLD-101044","Probation","8","2019-10-05"
"BLD-101045","Interview","10","2017-08-29"
"BLD-101045","Recruiting","9","2017-08-29"
"BLD-101045","Onboarding","8","2017-08-29"
"BLD-101045","Probation","8","2017-08-29"
"BLD-101046","Interview","10","2019-09-23"
"BLD-101046","Recruiting","9","2019-09-23"
"BLD-101046","Onboarding","8","2019-09-23"
"BLD-101046","Probation","8","2019-09-23"
"BLD-101047","Interview","10","2022-01-24"
"BLD-101047","Recruiting","9","2022-01-24"
"BLD-101047","Onboarding","8","2022-01-24"
"BLD-101047","Probation","8","2022-01-24"
"BLD-101048","Interview","10","2018-10-10"
"BLD-101048","Recruiting","9","2018-10-10"
"BLD-101048","Onboarding","8","2018-10-10"
"BLD-101048","Probation","8","2018-10-10"
"BLD-101049","Interview","10","2019-09-23"
"BLD-101049","Recruiting","9","2019-09-23"
"BLD-101049","Onboarding","8","2019-09-23"
"BLD-101049","Probation","8","2019-09-23"
"BLD-101050","Interview","10","2013-05-10"
"BLD-101050","Recruiting","9","2013-05-10"
"BLD-101050","Onboarding","8","2013-05-10"
"BLD-101050","Probation","8","2013-05-10"
"BLD-101051","Interview","10","2022-07-03"
"BLD-101051","Recruiting","9","2022-07-03"
"BLD-101051","Onboarding","8","2022-07-03"
"BLD-101051","Probation","8","2022-07-03"
"BLD-101052","Interview","10","2025-12-22"
"BLD-101052","Recruiting","9","2025-12-22"
"BLD-101052","Onboarding","8","2025-12-22"
"BLD-101052","Probation","8","2025-12-22"
"BLD-101053","Interview","10","2024-02-14"
"BLD-101053","Recruiting","9","2024-02-14"
"BLD-101053","Onboarding","8","2024-02-14"
"BLD-101053","Probation","8","2024-02-14"
"BLD-101054","Interview","10","2023-08-15"
"BLD-101054","Recruiting","9","2023-08-15"
"BLD-101054","Onboarding","8","2023-08-15"
"BLD-101054","Probation","8","2023-08-15"
"BLD-101055","Interview","10","2024-01-26"
"BLD-101055","Recruiting","9","2024-01-26"
"BLD-101055","Onboarding","8","2024-01-26"
"BLD-101055","Probation","8","2024-01-26"
"BLD-101056","Interview","10","2024-05-09"
"BLD-101056","Recruiting","9","2024-05-09"
"BLD-101056","Onboarding","8","2024-05-09"
"BLD-101056","Probation","8","2024-05-09"
"BLD-101057","Interview","10","2025-09-11"
"BLD-101057","Recruiting","9","2025-09-11"
"BLD-101057","Onboarding","8","2025-09-11"
"BLD-101057","Probation","8","2025-09-11"
"BLD-101058","Interview","10","2023-07-09"
"BLD-101058","Recruiting","9","2023-07-09"
"BLD-101058","Onboarding","8","2023-07-09"
"BLD-101058","Probation","8","2023-07-09"
"BLD-101059","Interview","10","2025-11-05"
"BLD-101059","Recruiting","9","2025-11-05"
"BLD-101059","Onboarding","8","2025-11-05"
"BLD-101059","Probation","8","2025-11-05"
"BLD-101060","Interview","10","2024-04-01"
"BLD-101060","Recruiting","9","2024-04-01"
"BLD-101060","Onboarding","8","2024-04-01"
"BLD-101060","Probation","8","2024-04-01"
"BLD-101061","Interview","10","2023-09-12"
"BLD-101061","Recruiting","9","2023-09-12"
"BLD-101061","Onboarding","8","2023-09-12"
"BLD-101061","Probation","8","2023-09-12"
"BLD-101062","Interview","10","2025-08-10"
"BLD-101062","Recruiting","9","2025-08-10"
"BLD-101062","Onboarding","8","2025-08-10"
"BLD-101062","Probation","8","2025-08-10"
"BLD-101063","Interview","10","2024-04-14"
"BLD-101063","Recruiting","9","2024-04-14"
"BLD-101063","Onboarding","8","2024-04-14"
"BLD-101063","Probation","8","2024-04-14"
"BLD-101064","Interview","10","2024-10-22"
"BLD-101064","Recruiting","9","2024-10-22"
"BLD-101064","Onboarding","8","2024-10-22"
"BLD-101064","Probation","8","2024-10-22"
"BLD-101065","Interview","10","2024-12-19"
"BLD-101065","Recruiting","9","2024-12-19"
"BLD-101065","Onboarding","8","2024-12-19"
"BLD-101065","Probation","8","2024-12-19"
"BLD-101066","Interview","10","2023-10-22"
"BLD-101066","Recruiting","9","2023-10-22"
"BLD-101066","Onboarding","8","2023-10-22"
"BLD-101066","Probation","8","2023-10-22"
"BLD-101067","Interview","10","2024-11-06"
"BLD-101067","Recruiting","9","2024-11-06"
"BLD-101067","Onboarding","8","2024-11-06"
"BLD-101067","Probation","8","2024-11-06"
"BLD-101068","Interview","10","2025-09-15"
"BLD-101068","Recruiting","9","2025-09-15"
"BLD-101068","Onboarding","8","2025-09-15"
"BLD-101068","Probation","8","2025-09-15"
"BLD-101069","Interview","10","2025-01-16"
"BLD-101069","Recruiting","9","2025-01-16"
"BLD-101069","Onboarding","8","2025-01-16"
"BLD-101069","Probation","8","2025-01-16"
"BLD-101070","Interview","10","2025-08-22"
"BLD-101070","Recruiting","9","2025-08-22"
"BLD-101070","Onboarding","8","2025-08-22"
"BLD-101070","Probation","8","2025-08-22"
"BLD-101071","Interview","10","2024-09-01"
"BLD-101071","Recruiting","9","2024-09-01"
"BLD-101071","Onboarding","8","2024-09-01"
"BLD-101071","Probation","8","2024-09-01"
"BLD-101072","Interview","10","2024-07-10"
"BLD-101072","Recruiting","9","2024-07-10"
"BLD-101072","Onboarding","8","2024-07-10"
"BLD-101072","Probation","8","2024-07-10"
"BLD-101073","Interview","10","2025-06-06"
"BLD-101073","Recruiting","9","2025-06-06"
"BLD-101073","Onboarding","8","2025-06-06"
"BLD-101073","Probation","8","2025-06-06"
"BLD-101074","Interview","10","2023-01-11"
"BLD-101074","Recruiting","9","2023-01-11"
"BLD-101074","Onboarding","8","2023-01-11"
"BLD-101074","Probation","8","2023-01-11"
"BLD-101075","Interview","10","2025-06-04"
"BLD-101075","Recruiting","9","2025-06-04"
"BLD-101075","Onboarding","8","2025-06-04"
"BLD-101075","Probation","8","2025-06-04"
"BLD-101076","Interview","10","2024-03-16"
"BLD-101076","Recruiting","9","2024-03-16"
"BLD-101076","Onboarding","8","2024-03-16"
"BLD-101076","Probation","8","2024-03-16"
"BLD-101077","Interview","10","2023-03-07"
"BLD-101077","Recruiting","9","2023-03-07"
"BLD-101077","Onboarding","8","2023-03-07"
"BLD-101077","Probation","8","2023-03-07"
"BLD-101078","Interview","10","2024-01-12"
"BLD-101078","Recruiting","9","2024-01-12"
"BLD-101078","Onboarding","8","2024-01-12"
"BLD-101078","Probation","8","2024-01-12"
"BLD-101079","Interview","10","2024-07-01"
"BLD-101079","Recruiting","9","2024-07-01"
"BLD-101079","Onboarding","8","2024-07-01"
"BLD-101079","Probation","8","2024-07-01"
"BLD-101080","Interview","10","2023-12-22"
"BLD-101080","Recruiting","9","2023-12-22"
"BLD-101080","Onboarding","8","2023-12-22"
"BLD-101080","Probation","8","2023-12-22"
"BLD-101081","Interview","10","2023-09-15"
