"employee_id","course_name","training_category","training_hours","training_cost","completion_status","completion_date","certification_achieved"
"BLD-100742","Health & Safety Induction","Mandatory","8","0","Completed","2023-10-12","No"
"BLD-100742","Effective Communication","Soft Skills","2","200","Completed","2024-03-20","No"
"BLD-100742","Health & Safety Induction","Mandatory","4","0","Completed","2023-01-05","No"
"BLD-100742","Coaching for Performance","Leadership","8","940","Completed","2024-09-20","No"
"BLD-100742","SAP for HR Users","Technical","2","170","Completed","2023-04-18","No"
"BLD-100742","Qatar Labor Law Essentials","Compliance","2","0","Completed","2023-09-12","No"
"BLD-100743","Quality Control Techniques","Technical","4","2140","In Progress",,"No"
"BLD-100743","Cold Chain Logistics","Technical","16","1810","Completed","2024-04-11","No"
"BLD-100743","Cold Chain Logistics","Technical","4","1800","In Progress",,"No"
"BLD-100743","Advanced Excel for Reporting","Technical","4","1970","Completed","2024-12-04","Yes"
"BLD-100743","Food Safety & HACCP Refresher","Mandatory","2","0","Completed","2023-02-26","No"
"BLD-100744","SAP for HR Users","Technical","4","870","Completed","2024-04-08","Yes"
"BLD-100744","Anti-Bribery & Ethics","Mandatory","4","0","Completed","2023-06-29","No"
"BLD-100744","Qatar Labor Law Essentials","Compliance","8","0","Completed","2025-09-19","Yes"
"BLD-100744","Strategic Leadership Workshop","Leadership","16","1160","Completed","2025-01-15","No"
"BLD-100744","Cold Chain Logistics","Technical","4","1920","Completed","2025-10-07","No"
"BLD-100744","SAP for HR Users","Technical","8","1880","In Progress",,"No"
"BLD-100744","Advanced Excel for Reporting","Technical","8","1290","Completed","2023-12-18","No"
"BLD-100744","Cold Chain Logistics","Technical","8","1950","Completed","2023-03-06","No"
"BLD-100744","Qatar Labor Law Essentials","Compliance","4","0","Completed","2025-01-25","No"
"BLD-100745","Data Privacy Awareness","Mandatory","16","0","Completed","2025-07-09","No"
"BLD-100745","SAP for HR Users","Technical","4","1460","Completed","2025-08-20","No"
"BLD-100745","Strategic Leadership Workshop","Leadership","16","950","In Progress",,"No"
"BLD-100745","Time Management","Soft Skills","2","1390","In Progress",,"No"
"BLD-100745","Health & Safety Induction","Mandatory","2","0","Completed","2025-06-07","No"
"BLD-100745","Fire & Emergency Response","Mandatory","4","0","Completed","2023-09-14","No"
"BLD-100745","DOA & Governance Training","Compliance","4","0","In Progress",,"No"
"BLD-100745","Advanced Excel for Reporting","Technical","2","210","Completed","2025-09-25","Yes"
"BLD-100745","Presentation Skills","Soft Skills","2","1740","Completed","2024-08-07","No"
"BLD-100746","Strategic Leadership Workshop","Leadership","16","660","Completed","2023-03-15","No"
"BLD-100746","Strategic Leadership Workshop","Leadership","8","1760","Completed","2024-01-03","No"
"BLD-100746","Presentation Skills","Soft Skills","4","1940","Completed","2023-12-10","No"
"BLD-100746","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2023-01-07","No"
"BLD-100746","Health & Safety Induction","Mandatory","2","0","Completed","2023-04-05","No"
"BLD-100746","Anti-Bribery & Ethics","Mandatory","16","0","Completed","2024-08-02","No"
"BLD-100746","Time Management","Soft Skills","8","1310","Completed","2024-12-25","No"
"BLD-100747","Advanced Excel for Reporting","Technical","16","500","In Progress",,"No"
"BLD-100747","Health & Safety Induction","Mandatory","16","0","Completed","2024-04-27","No"
"BLD-100747","DOA & Governance Training","Compliance","8","0","Completed","2025-07-13","Yes"
"BLD-100747","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2024-01-11","No"
"BLD-100747","Egyptian Labor Law Essentials","Compliance","2","0","Completed","2024-10-22","No"
"BLD-100747","Health & Safety Induction","Mandatory","16","0","Completed","2023-04-28","No"
"BLD-100747","Anti-Bribery & Ethics","Mandatory","8","0","In Progress",,"No"
"BLD-100747","Quality Control Techniques","Technical","4","1000","Completed","2023-11-17","No"
"BLD-100747","Dairy Processing Fundamentals","Technical","4","1440","Not Started",,"No"
"BLD-100747","Advanced Excel for Reporting","Technical","2","1280","Completed","2025-07-27","No"
"BLD-100748","Data Privacy Awareness","Mandatory","2","0","Completed","2023-05-20","No"
"BLD-100748","Health & Safety Induction","Mandatory","16","0","Completed","2023-01-22","No"
"BLD-100749","Effective Communication","Soft Skills","4","1660","Completed","2025-05-22","No"
"BLD-100749","Conflict Resolution","Soft Skills","4","360","Completed","2025-05-12","No"
"BLD-100749","Effective Communication","Soft Skills","4","440","Completed","2025-02-27","No"
"BLD-100749","Advanced Excel for Reporting","Technical","2","1990","Completed","2025-08-23","Yes"
"BLD-100750","Qatar Labor Law Essentials","Compliance","2","0","Completed","2024-09-20","Yes"
"BLD-100750","Anti-Bribery & Ethics","Mandatory","8","0","Completed","2024-08-28","No"
"BLD-100750","Dairy Processing Fundamentals","Technical","2","1470","Not Started",,"No"
"BLD-100750","Qatar Labor Law Essentials","Compliance","4","0","Not Started",,"No"
"BLD-100750","Presentation Skills","Soft Skills","8","620","Completed","2025-06-10","No"
"BLD-100750","Food Safety & HACCP Refresher","Mandatory","2","0","In Progress",,"No"
"BLD-100750","Health & Safety Induction","Mandatory","8","0","Not Started",,"No"
"BLD-100750","Health & Safety Induction","Mandatory","2","0","Completed","2024-09-25","No"
"BLD-100751","DOA & Governance Training","Compliance","8","0","Completed","2023-05-06","No"
"BLD-100752","Time Management","Soft Skills","4","1960","Not Started",,"No"
"BLD-100752","Time Management","Soft Skills","4","710","Completed","2025-07-25","No"
"BLD-100752","Coaching for Performance","Leadership","4","310","Completed","2024-01-10","No"
"BLD-100752","Food Safety & HACCP Refresher","Mandatory","4","0","Completed","2024-01-05","No"
"BLD-100752","Conflict Resolution","Soft Skills","8","770","Completed","2024-12-22","No"
"BLD-100752","DOA & Governance Training","Compliance","8","0","Not Started",,"No"
"BLD-100752","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2024-08-22","No"
"BLD-100752","SAP for HR Users","Technical","4","2180","Completed","2025-03-08","Yes"
"BLD-100753","Data Privacy Awareness","Mandatory","8","0","Completed","2025-10-13","No"
"BLD-100753","Presentation Skills","Soft Skills","4","1240","Not Started",,"No"
"BLD-100753","Egyptian Labor Law Essentials","Compliance","8","0","Completed","2023-08-04","No"
"BLD-100753","Strategic Leadership Workshop","Leadership","8","150","In Progress",,"No"
"BLD-100753","Effective Communication","Soft Skills","16","220","Completed","2023-11-16","No"
"BLD-100753","Dairy Processing Fundamentals","Technical","4","1380","Completed","2023-05-01","Yes"
"BLD-100753","Advanced Excel for Reporting","Technical","8","720","Completed","2025-12-22","No"
"BLD-100753","DOA & Governance Training","Compliance","8","0","Not Started",,"No"
"BLD-100753","Food Safety & HACCP Refresher","Mandatory","8","0","Completed","2024-06-28","No"
"BLD-100754","Conflict Resolution","Soft Skills","4","1000","Completed","2025-06-05","No"
"BLD-100754","Effective Communication","Soft Skills","16","1740","Completed","2023-09-22","No"
"BLD-100754","Coaching for Performance","Leadership","8","1410","Completed","2025-10-06","No"
"BLD-100754","Qatar Labor Law Essentials","Compliance","4","0","Completed","2024-12-31","No"
"BLD-100754","Advanced Excel for Reporting","Technical","2","730","Completed","2023-11-22","Yes"
"BLD-100754","Dairy Processing Fundamentals","Technical","2","400","Completed","2023-07-30","Yes"
"BLD-100756","Quality Control Techniques","Technical","4","1410","Completed","2023-02-13","No"
"BLD-100756","SAP for HR Users","Technical","16","560","Completed","2023-05-09","Yes"
"BLD-100756","Effective Communication","Soft Skills","2","160","Completed","2024-03-17","No"
"BLD-100757","Qatar Labor Law Essentials","Compliance","2","0","Completed","2024-09-04","No"
"BLD-100757","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2024-03-12","No"
"BLD-100757","Advanced Excel for Reporting","Technical","8","900","Completed","2023-09-16","No"
"BLD-100757","Fire & Emergency Response","Mandatory","16","0","Completed","2025-06-04","No"
"BLD-100757","Strategic Leadership Workshop","Leadership","8","210","Completed","2024-11-22","No"
"BLD-100758","Dairy Processing Fundamentals","Technical","8","1010","Completed","2025-05-24","Yes"
"BLD-100758","Time Management","Soft Skills","2","1030","Completed","2023-12-07","No"
"BLD-100758","Quality Control Techniques","Technical","2","640","Completed","2025-10-16","Yes"
"BLD-100758","Presentation Skills","Soft Skills","16","1910","Completed","2025-02-15","No"
"BLD-100758","First-Time Manager Program","Leadership","8","1590","Completed","2024-07-11","No"
"BLD-100758","SAP for HR Users","Technical","2","1280","Completed","2025-01-10","No"
"BLD-100759","Health & Safety Induction","Mandatory","8","0","Completed","2025-04-19","No"
"BLD-100759","Time Management","Soft Skills","8","1110","Completed","2024-02-16","No"
"BLD-100759","SAP for HR Users","Technical","2","1580","In Progress",,"No"
"BLD-100759","First-Time Manager Program","Leadership","8","180","Completed","2023-12-29","No"
"BLD-100759","Advanced Excel for Reporting","Technical","4","260","Completed","2023-05-16","No"
"BLD-100759","Qatar Labor Law Essentials","Compliance","2","0","In Progress",,"No"
"BLD-100760","First-Time Manager Program","Leadership","8","390","Completed","2023-11-26","No"
"BLD-100760","Coaching for Performance","Leadership","16","2150","Completed","2023-01-02","No"
"BLD-100760","Qatar Labor Law Essentials","Compliance","2","0","Completed","2025-07-19","No"
"BLD-100760","First-Time Manager Program","Leadership","4","1640","Completed","2025-01-14","No"
"BLD-100760","Anti-Bribery & Ethics","Mandatory","4","0","Completed","2023-09-17","No"
"BLD-100760","Conflict Resolution","Soft Skills","4","760","Completed","2024-03-15","No"
"BLD-100760","Conflict Resolution","Soft Skills","8","240","Completed","2023-10-23","No"
"BLD-100760","Coaching for Performance","Leadership","4","1930","In Progress",,"No"
"BLD-100760","Coaching for Performance","Leadership","2","900","Completed","2024-11-14","No"
"BLD-100760","Cold Chain Logistics","Technical","4","510","Completed","2024-10-14","No"
"BLD-100760","Qatar Labor Law Essentials","Compliance","16","0","Completed","2023-06-10","No"
"BLD-100761","Health & Safety Induction","Mandatory","2","0","Completed","2023-05-13","No"
"BLD-100761","Fire & Emergency Response","Mandatory","2","0","Completed","2023-06-04","No"
"BLD-100761","Advanced Excel for Reporting","Technical","4","1030","Completed","2023-04-12","Yes"
"BLD-100761","Conflict Resolution","Soft Skills","8","1660","Completed","2023-03-26","No"
"BLD-100762","Advanced Excel for Reporting","Technical","2","480","Completed","2023-03-29","Yes"
"BLD-100763","Time Management","Soft Skills","16","1850","In Progress",,"No"
"BLD-100763","Time Management","Soft Skills","2","1250","Completed","2025-03-29","No"
"BLD-100763","Qatar Labor Law Essentials","Compliance","4","0","Not Started",,"No"
"BLD-100763","Quality Control Techniques","Technical","2","1600","Completed","2025-12-23","No"
"BLD-100763","Effective Communication","Soft Skills","2","910","Completed","2023-02-10","No"
"BLD-100763","Cold Chain Logistics","Technical","4","1590","Not Started",,"No"
"BLD-100763","Dairy Processing Fundamentals","Technical","8","580","Completed","2024-10-03","Yes"
"BLD-100763","Anti-Bribery & Ethics","Mandatory","2","0","Completed","2023-01-28","No"
"BLD-100763","Qatar Labor Law Essentials","Compliance","8","0","Completed","2025-05-19","No"
"BLD-100763","Time Management","Soft Skills","8","1830","Completed","2024-01-17","No"
"BLD-100763","Food Safety & HACCP Refresher","Mandatory","16","0","Completed","2024-01-02","No"
"BLD-100763","DOA & Governance Training","Compliance","2","0","Not Started",,"No"
"BLD-100764","Advanced Excel for Reporting","Technical","2","780","Completed","2024-01-05","Yes"
"BLD-100764","Fire & Emergency Response","Mandatory","4","0","Completed","2024-02-09","No"
"BLD-100764","Presentation Skills","Soft Skills","2","1140","In Progress",,"No"
"BLD-100764","Coaching for Performance","Leadership","16","840","Completed","2023-10-21","No"
"BLD-100765","Presentation Skills","Soft Skills","2","1620","Completed","2025-04-13","No"
"BLD-100765","Dairy Processing Fundamentals","Technical","8","1540","Completed","2023-10-06","Yes"
"BLD-100765","DOA & Governance Training","Compliance","2","0","Completed","2025-02-21","Yes"
"BLD-100765","DOA & Governance Training","Compliance","8","0","Completed","2023-08-01","No"
"BLD-100765","Data Privacy Awareness","Mandatory","4","0","Completed","2025-03-21","No"
"BLD-100765","Effective Communication","Soft Skills","2","310","Completed","2023-02-27","No"
"BLD-100765","Effective Communication","Soft Skills","8","1040","Not Started",,"No"
"BLD-100765","Dairy Processing Fundamentals","Technical","16","1290","Not Started",,"No"
"BLD-100766","Anti-Bribery & Ethics","Mandatory","8","0","Completed","2023-03-14","No"
"BLD-100766","Anti-Bribery & Ethics","Mandatory","8","0","Completed","2024-02-05","No"
"BLD-100766","SAP for HR Users","Technical","2","1960","Completed","2025-03-14","Yes"
"BLD-100766","Cold Chain Logistics","Technical","2","1660","Completed","2023-03-06","Yes"
"BLD-100766","Strategic Leadership Workshop","Leadership","16","470","In Progress",,"No"
"BLD-100766","DOA & Governance Training","Compliance","4","0","Completed","2025-06-01","Yes"
"BLD-100766","Qatar Labor Law Essentials","Compliance","8","0","Completed","2024-12-10","No"
"BLD-100766","SAP for HR Users","Technical","4","2120","Completed","2023-06-02","No"
"BLD-100766","Cold Chain Logistics","Technical","2","1990","Completed","2025-12-26","Yes"
"BLD-100766","Qatar Labor Law Essentials","Compliance","4","0","Completed","2025-01-04","Yes"
"BLD-100766","Qatar Labor Law Essentials","Compliance","8","0","Completed","2023-11-02","No"
"BLD-100767","Coaching for Performance","Leadership","2","350","Completed","2024-08-01","No"
"BLD-100767","Health & Safety Induction","Mandatory","2","0","Completed","2024-02-11","No"
"BLD-100767","Time Management","Soft Skills","4","860","Completed","2024-06-07","No"
"BLD-100767","Anti-Bribery & Ethics","Mandatory","4","0","Completed","2023-05-03","No"
"BLD-100769","DOA & Governance Training","Compliance","4","0","Completed","2025-03-08","No"
"BLD-100769","Anti-Bribery & Ethics","Mandatory","8","0","Completed","2024-10-28","No"
"BLD-100769","Qatar Labor Law Essentials","Compliance","16","0","Completed","2025-04-26","No"
"BLD-100769","Health & Safety Induction","Mandatory","4","0","Completed","2023-08-31","No"
"BLD-100769","Health & Safety Induction","Mandatory","16","0","Completed","2023-06-05","No"
"BLD-100769","Health & Safety Induction","Mandatory","4","0","Completed","2023-12-04","No"
"BLD-100771","Data Privacy Awareness","Mandatory","4","0","Completed","2024-01-19","No"
"BLD-100772","Cold Chain Logistics","Technical","4","660","Completed","2023-10-17","No"
"BLD-100772","Strategic Leadership Workshop","Leadership","2","1090","Completed","2023-09-06","No"
