"employee_id","salary_effective_date","housing_allowance","transport_allowance","education_allowance","other_allowances","variable_pay","bonus","incentive","total_cash_compensation","total_remuneration"
"BLD-100782","2024-01-01","2880","690","510","0","0","7850","0","22510","25260"
"BLD-100782","2025-01-01","3110","1040","0","0","0","170","0","15480","17750"
"BLD-100783","2023-01-01","890","1040","0","0","0","0","0","5110","5560"
"BLD-100783","2024-01-01","690","1100","0","0","0","1430","0","6050","6860"
"BLD-100783","2025-01-01","790","930","0","0","0","0","0","5060","5360"
"BLD-100784","2023-01-01","1330","840","100","0","0","4770","0","12830","13860"
"BLD-100784","2024-01-01","1230","810","0","0","0","190","0","8340","8890"
"BLD-100785","2023-01-01","1780","1130","0","0","0","3040","0","13930","14960"
"BLD-100786","2023-01-01","1380","1140","0","0","0","2320","0","11280","11860"
"BLD-100786","2024-01-01","1570","1070","0","0","0","0","0","9360","10440"
"BLD-100786","2025-01-01","1400","870","700","0","0","5420","0","15300","17140"
"BLD-100787","2023-01-01","890","760","820","0","0","0","240","6610","7270"
"BLD-100788","2023-01-01","940","1020","0","0","0","1540","0","6920","7760"
"BLD-100788","2024-01-01","750","1010","1490","150","0","1000","0","7850","8500"
"BLD-100788","2025-01-01","860","660","1410","0","0","0","0","6730","7380"
"BLD-100789","2023-01-01","2890","1120","0","0","1290","13930","0","33480","38290"
"BLD-100789","2024-01-01","3960","720","0","80","710","0","0","19560","21980"
"BLD-100789","2025-01-01","3860","750","480","0","330","11070","0","32480","34170"
"BLD-100790","2023-01-01","3260","1130","0","0","710","10650","0","32000","34900"
"BLD-100791","2023-01-01","800","650","0","0","0","0","0","4890","5260"
"BLD-100792","2023-01-01","1030","1090","0","0","0","0","0","5950","6360"
"BLD-100792","2024-01-01","940","990","0","130","0","3200","0","9390","10390"
"BLD-100793","2023-01-01","760","610","180","240","0","0","40","5640","6260"
"BLD-100793","2024-01-01","1110","910","520","0","0","3580","340","10170","10700"
"BLD-100793","2025-01-01","1050","1160","0","30","0","2600","480","9590","10330"
"BLD-100794","2023-01-01","1370","1100","350","0","0","0","0","7710","8370"
"BLD-100794","2024-01-01","1230","1140","0","0","0","510","0","7880","8320"
"BLD-100794","2025-01-01","1090","870","930","0","0","0","0","7500","8610"
"BLD-100795","2023-01-01","1370","760","0","0","0","5040","0","12660","13330"
"BLD-100795","2024-01-01","1800","660","0","0","0","3430","0","12620","14050"
"BLD-100795","2025-01-01","1780","1120","0","370","0","1140","0","11300","12990"
"BLD-100796","2023-01-01","1070","1100","740","170","0","570","0","7830","8950"
"BLD-100797","2023-01-01","2250","1160","0","0","0","0","0","11160","12300"
"BLD-100797","2024-01-01","1700","880","0","0","0","650","0","10630","12070"
"BLD-100797","2025-01-01","2210","1110","0","0","0","7480","0","18800","20810"
"BLD-100798","2023-01-01","940","820","0","0","0","0","0","5310","5760"
"BLD-100798","2024-01-01","970","690","1340","370","0","2640","0","9810","10390"
"BLD-100799","2023-01-01","3830","820","0","0","180","0","0","19810","22120"
"BLD-100799","2024-01-01","3850","1180","0","0","1580","6370","0","29000","32650"
"BLD-100799","2025-01-01","4530","790","0","370","220","6850","0","29820","31710"
"BLD-100800","2023-01-01","4470","1180","0","350","720","6740","0","35490","40140"
"BLD-100800","2024-01-01","6920","1020","0","0","2080","0","0","35470","37690"
"BLD-100800","2025-01-01","7450","1010","240","0","2340","0","0","38570","42910"
"BLD-100801","2023-01-01","790","850","0","0","0","1730","0","6240","6930"
"BLD-100802","2023-01-01","1790","890","0","0","0","4330","0","13380","14820"
"BLD-100802","2024-01-01","1360","1150","340","0","0","6480","0","15840","17300"
"BLD-100802","2025-01-01","1280","660","490","0","0","1460","0","10160","10730"
"BLD-100803","2023-01-01","640","690","0","0","0","470","530","5100","5610"
"BLD-100803","2024-01-01","790","1190","0","0","0","0","330","5210","5930"
"BLD-100804","2023-01-01","4780","950","0","0","440","0","10","29950","33210"
"BLD-100804","2024-01-01","5750","730","1210","0","1740","0","30","33090","37660"
"BLD-100804","2025-01-01","7890","950","0","30","1980","17090","310","56350","61050"
"BLD-100805","2023-01-01","1790","1000","0","0","0","7230","0","18220","20240"
"BLD-100806","2023-01-01","4710","910","0","220","1330","10000","0","37140","40080"
"BLD-100806","2024-01-01","5410","1170","0","0","1360","0","0","29130","30660"
"BLD-100806","2025-01-01","5710","980","0","0","30","18330","0","45330","48650"
"BLD-100807","2023-01-01","1180","630","490","0","0","2290","0","9290","10500"
"BLD-100807","2024-01-01","1220","850","0","0","0","0","0","7240","7800"
"BLD-100808","2023-01-01","1730","740","0","0","0","3060","0","12340","13010"
"BLD-100809","2023-01-01","880","900","270","380","0","0","0","5490","6220"
"BLD-100809","2024-01-01","910","1020","740","0","0","0","0","6030","6400"
"BLD-100809","2025-01-01","1070","600","1040","0","0","2800","0","9180","9670"
"BLD-100810","2023-01-01","2760","1150","0","0","0","4050","0","19280","20890"
"BLD-100810","2024-01-01","2670","660","0","0","0","3430","0","19960","21410"
"BLD-100810","2025-01-01","3360","780","0","0","0","10830","0","27230","30450"
"BLD-100811","2023-01-01","800","740","0","0","0","480","0","5300","5710"
"BLD-100811","2024-01-01","730","1170","80","0","0","1980","0","6800","7140"
"BLD-100811","2025-01-01","930","1150","0","0","0","3710","0","9510","10160"
"BLD-100812","2023-01-01","700","730","220","0","0","1600","0","6200","7010"
"BLD-100812","2024-01-01","740","1050","0","0","0","1650","0","6320","7210"
"BLD-100813","2023-01-01","3990","1080","950","0","800","8400","0","30500","33820"
"BLD-100813","2024-01-01","3600","1130","0","0","780","10710","0","31000","32760"
"BLD-100814","2023-01-01","1910","1010","0","0","0","2280","0","12740","13940"
"BLD-100814","2024-01-01","2540","660","690","0","0","0","0","12500","14110"
"BLD-100814","2025-01-01","2430","740","0","0","0","7600","0","18970","21540"
"BLD-100815","2023-01-01","1410","1010","170","0","0","4750","0","13930","15380"
"BLD-100815","2024-01-01","1200","640","0","0","0","3630","0","11310","12310"
"BLD-100815","2025-01-01","1850","950","1030","0","0","4170","0","14830","16740"
"BLD-100816","2023-01-01","750","1040","0","0","0","0","0","4910","5500"
"BLD-100816","2024-01-01","950","840","0","90","0","1760","0","6980","7390"
"BLD-100816","2025-01-01","1030","1060","550","0","0","1590","0","7900","9030"
"BLD-100817","2023-01-01","610","710","1400","0","0","0","0","5490","5970"
"BLD-100817","2024-01-01","890","1050","0","0","0","2970","0","8340","8970"
"BLD-100817","2025-01-01","770","790","0","0","0","0","0","5200","5810"
"BLD-100818","2023-01-01","2970","1130","0","0","0","7210","0","21960","24780"
"BLD-100818","2024-01-01","3120","810","240","0","0","5620","0","21400","24550"
"BLD-100819","2023-01-01","810","700","0","30","0","1950","0","6700","7160"
"BLD-100819","2024-01-01","630","1020","0","0","0","0","0","4620","5230"
"BLD-100820","2023-01-01","1750","900","820","0","0","0","0","10940","12370"
"BLD-100820","2024-01-01","1920","870","0","0","0","7630","0","18190","20810"
"BLD-100820","2025-01-01","2160","1150","0","270","0","5230","0","16600","18410"
"BLD-100821","2023-01-01","990","970","270","0","0","0","0","6190","6790"
"BLD-100821","2024-01-01","1180","910","300","330","0","0","0","6880","7750"
"BLD-100821","2025-01-01","1330","990","150","0","0","0","0","6930","7670"
"BLD-100822","2023-01-01","1050","770","0","0","0","1400","0","7490","8290"
"BLD-100822","2024-01-01","1190","1010","810","0","0","1540","0","9090","9830"
"BLD-100823","2023-01-01","740","1200","0","0","0","2290","0","7240","8250"
"BLD-100824","2023-01-01","8870","1160","0","0","1320","0","0","41500","43880"
"BLD-100824","2024-01-01","6710","1040","1260","0","1810","8990","0","50120","54830"
"BLD-100824","2025-01-01","7440","1030","730","0","1760","9850","0","56980","60120"
"BLD-100825","2023-01-01","880","640","990","0","0","0","0","5840","6250"
"BLD-100825","2024-01-01","860","890","110","0","0","2180","0","7290","7870"
"BLD-100825","2025-01-01","1040","610","1250","110","0","2440","0","8950","9770"
"BLD-100826","2023-01-01","2050","750","0","0","0","0","0","10910","11510"
"BLD-100826","2024-01-01","2430","760","0","0","0","0","0","11450","12820"
"BLD-100826","2025-01-01","1900","820","0","260","0","0","0","11770","13410"
"BLD-100827","2023-01-01","840","900","0","0","0","420","0","6150","6890"
"BLD-100827","2024-01-01","1010","1110","0","0","0","0","0","6180","6650"
"BLD-100827","2025-01-01","920","1020","1130","0","0","0","0","7190","7960"
"BLD-100828","2023-01-01","820","1010","0","0","0","0","0","4680","5180"
"BLD-100828","2024-01-01","830","1100","0","0","0","2110","0","7510","8440"
"BLD-100829","2023-01-01","1270","780","0","0","0","0","0","7080","7440"
"BLD-100829","2024-01-01","1700","1060","1470","0","0","5220","0","15190","17340"
"BLD-100830","2023-01-01","740","740","520","0","0","1840","0","7010","7390"
"BLD-100831","2023-01-01","1870","1030","0","0","0","0","760","12570","13240"
"BLD-100831","2024-01-01","2410","970","0","0","0","0","620","14000","15540"
"BLD-100831","2025-01-01","2250","1030","640","0","0","0","310","13130","14050"
"BLD-100832","2023-01-01","1380","1160","770","0","0","0","0","8790","9520"
"BLD-100832","2024-01-01","1750","860","0","20","0","4390","0","12960","13900"
"BLD-100832","2025-01-01","1230","840","0","0","0","2790","0","10940","12310"
"BLD-100833","2023-01-01","920","1010","0","0","0","120","0","5290","6010"
"BLD-100833","2024-01-01","770","770","820","0","0","0","0","5930","6650"
"BLD-100833","2025-01-01","1200","1190","310","250","0","0","0","7050","7460"
"BLD-100834","2023-01-01","850","860","760","240","0","800","0","6760","7400"
"BLD-100834","2024-01-01","950","600","0","90","0","0","0","4860","5460"
"BLD-100834","2025-01-01","830","1070","1190","0","0","0","0","6550","7360"
"BLD-100835","2023-01-01","2860","1120","0","0","0","0","0","15900","16780"
"BLD-100835","2024-01-01","2910","620","0","400","0","3000","0","19980","21060"
"BLD-100835","2025-01-01","3830","1180","0","0","0","11660","0","30130","32380"
"BLD-100836","2023-01-01","2660","960","0","0","0","0","0","13740","15030"
"BLD-100837","2023-01-01","5370","980","0","340","760","0","0","25690","27080"
"BLD-100838","2023-01-01","1020","780","460","190","0","1720","0","8340","9340"
"BLD-100838","2024-01-01","1120","860","0","0","0","0","0","5890","6500"
"BLD-100838","2025-01-01","1220","710","0","0","0","0","0","6250","6640"
"BLD-100839","2023-01-01","1150","1010","0","0","0","4370","0","11630","13220"
"BLD-100839","2024-01-01","1720","900","1200","0","0","5700","0","15360","16650"
"BLD-100839","2025-01-01","1250","1120","0","0","0","0","0","8530","9140"
"BLD-100840","2023-01-01","1040","800","0","220","0","1230","0","8140","9320"
"BLD-100840","2024-01-01","1240","1040","850","0","0","5600","0","14760","16540"
"BLD-100840","2025-01-01","1480","870","150","0","0","5090","0","12860","14380"
"BLD-100841","2023-01-01","900","860","340","0","0","0","0","5350","5890"
"BLD-100841","2024-01-01","930","650","0","0","0","2920","0","7850","8780"
"BLD-100842","2023-01-01","7130","870","0","0","760","0","0","33300","36620"
"BLD-100842","2024-01-01","4810","1130","0","230","2120","0","0","29880","32940"
"BLD-100842","2025-01-01","5950","990","510","0","2300","6770","0","43520","45730"
"BLD-100843","2023-01-01","690","720","0","190","0","0","0","4420","4980"
"BLD-100843","2024-01-01","780","1010","1220","0","0","0","0","6000","6860"
"BLD-100843","2025-01-01","830","630","0","290","0","0","0","5370","5940"
"BLD-100844","2023-01-01","2730","910","0","300","0","6080","0","20540","21910"
"BLD-100845","2023-01-01","570","1140","0","20","0","0","0","4580","4810"
"BLD-100846","2023-01-01","1150","1200","1440","0","0","0","0","8220","9260"
"BLD-100846","2024-01-01","1440","670","0","0","0","1470","0","8610","9230"
"BLD-100847","2023-01-01","860","780","0","100","0","1690","0","7200","7590"
"BLD-100848","2023-01-01","970","930","0","0","0","2400","0","8550","9390"
"BLD-100848","2024-01-01","1200","940","850","0","0","0","0","7000","7500"
"BLD-100848","2025-01-01","1090","890","490","0","0","0","0","6320","6890"
"BLD-100849","2023-01-01","1860","1030","0","0","0","4990","750","15690","16990"
"BLD-100850","2023-01-01","4620","880","1150","0","1100","0","0","23270","25300"
"BLD-100850","2024-01-01","3850","750","50","0","1380","6760","0","28540","29980"
"BLD-100850","2025-01-01","3910","1150","0","0","1070","5260","0","26580","28210"
"BLD-100851","2023-01-01","1840","870","470","0","0","5420","0","16010","16880"
"BLD-100851","2024-01-01","2070","730","0","250","0","0","0","10180","11320"
"BLD-100851","2025-01-01","2200","940","620","190","0","1010","0","12590","13780"
"BLD-100852","2023-01-01","850","900","0","0","0","0","0","4880","5160"
"BLD-100852","2024-01-01","870","980","590","0","0","0","650","6320","6840"
"BLD-100852","2025-01-01","710","970","190","0","0","0","730","6120","7010"
"BLD-100853","2023-01-01","2010","790","0","0","0","0","0","9960","11110"
"BLD-100853","2024-01-01","2030","970","470","0","0","0","0","10880","12070"
"BLD-100853","2025-01-01","2030","770","0","0","0","1790","0","13260","14230"
"BLD-100854","2023-01-01","830","770","0","300","0","3150","0","8540","9320"
"BLD-100854","2024-01-01","820","1020","0","0","0","0","0","5460","6040"
"BLD-100854","2025-01-01","1150","820","1170","70","0","2030","0","9210","10250"
"BLD-100855","2023-01-01","1870","780","260","0","0","0","0","11050","11930"
"BLD-100855","2024-01-01","2110","840","0","0","0","1210","0","13150","14670"
"BLD-100855","2025-01-01","3100","710","0","240","0","5890","0","20820","23110"
"BLD-100856","2023-01-01","2450","1020","1020","190","0","11430","0","27930","31090"
"BLD-100857","2023-01-01","610","770","0","0","0","0","0","4160","4750"
"BLD-100858","2023-01-01","1170","770","0","0","0","1550","0","7630","8670"
"BLD-100858","2024-01-01","1280","780","0","0","0","0","0","6930","7610"
"BLD-100858","2025-01-01","1090","1200","0","0","0","0","0","7110","7720"
"BLD-100859","2023-01-01","1820","1030","0","0","0","5680","0","15220","16260"
"BLD-100859","2024-01-01","1660","1140","80","0","0","0","0","8930","10240"
"BLD-100859","2025-01-01","2090","730","0","0","0","4250","0","14370","16220"
"BLD-100860","2023-01-01","5920","1170","0","260","250","680","390","30340","32830"
"BLD-100860","2024-01-01","5700","770","820","0","1790","15310","670","46590","52050"
"BLD-100860","2025-01-01","5750","790","0","0","520","24880","500","57540","61620"
"BLD-100861","2023-01-01","6980","860","1230","0","2800","31680","0","77650","81860"
"BLD-100861","2024-01-01","10050","1100","0","250","2160","0","0","48560","54050"
"BLD-100861","2025-01-01","9640","660","1080","0","1670","13510","0","64820","70560"
"BLD-100862","2023-01-01","2730","800","980","0","0","4330","0","21750","24800"
"BLD-100862","2024-01-01","3230","1200","0","0","0","2760","0","20200","21270"
"BLD-100862","2025-01-01","3010","1180","0","0","0","0","0","18000","20100"
"BLD-100863","2023-01-01","770","1140","0","0","0","0","0","5360","5720"
"BLD-100863","2024-01-01","910","1030","270","0","0","0","0","6140","6760"
"BLD-100863","2025-01-01","1200","990","0","0","0","220","0","6720","7500"
"BLD-100864","2023-01-01","1970","920","0","0","0","5180","0","15060","17310"
"BLD-100864","2024-01-01","1810","850","0","0","0","0","0","9610","10160"
"BLD-100864","2025-01-01","1940","900","340","0","0","5880","0","17290","19210"
"BLD-100865","2023-01-01","740","610","0","0","0","520","0","5150","5760"
"BLD-100865","2024-01-01","750","1050","1080","0","0","1080","0","6960","7410"
"BLD-100866","2023-01-01","780","1170","540","0","0","0","0","6210","6610"
"BLD-100866","2024-01-01","860","990","0","340","0","3360","0","9290","10660"
"BLD-100867","2023-01-01","1810","630","30","0","0","0","0","8900","9770"
"BLD-100867","2024-01-01","1370","740","0","0","0","1030","0","9870","11340"
"BLD-100867","2025-01-01","1300","640","0","0","0","0","0","8320","8930"
"BLD-100868","2023-01-01","3070","700","0","0","0","0","0","14100","15860"
"BLD-100868","2024-01-01","2060","630","0","0","0","3360","0","15540","16440"
"BLD-100868","2025-01-01","3260","1010","0","0","0","0","0","15400","17230"
"BLD-100869","2023-01-01","1300","810","0","0","0","2050","0","9650","10190"
"BLD-100869","2024-01-01","1790","800","0","0","0","0","0","8870","10150"
"BLD-100869","2025-01-01","1300","660","0","0","0","0","0","8320","8950"
"BLD-100870","2023-01-01","1590","630","0","0","0","50","450","10670","12080"
"BLD-100870","2024-01-01","1870","890","1390","0","0","6120","680","18050","20270"
