"employee_id","grade","position","base_salary","currency","salary_effective_date"
"BLD-100804","G12","Senior Manager - Sales & Distribution","23770","QAR","2023-01-01"
"BLD-100804","G12","Senior Manager - Sales & Distribution","23630","QAR","2024-01-01"
"BLD-100804","G12","Senior Manager - Sales & Distribution","28100","QAR","2025-01-01"
"BLD-100805","G7","Senior Technician - Quality Assurance & Food Safety","8200","EGP","2023-01-01"
"BLD-100806","G11","Assistant Manager - Finance","19970","EGP","2023-01-01"
"BLD-100806","G11","Assistant Manager - Finance","21190","EGP","2024-01-01"
"BLD-100806","G11","Assistant Manager - Finance","20280","EGP","2025-01-01"
"BLD-100807","G5","Assistant - Production","4700","QAR","2023-01-01"
"BLD-100807","G5","Assistant - Production","5170","QAR","2024-01-01"
"BLD-100808","G7","Senior Technician - IT & Digital","6810","QAR","2023-01-01"
"BLD-100809","G1","Operator - Marketing","3060","QAR","2023-01-01"
"BLD-100809","G1","Operator - Marketing","3360","QAR","2024-01-01"
"BLD-100809","G1","Operator - Marketing","3670","QAR","2025-01-01"
"BLD-100810","G9","Senior Officer - Farm Operations","11320","QAR","2023-01-01"
"BLD-100810","G9","Senior Officer - Farm Operations","13200","QAR","2024-01-01"
"BLD-100810","G9","Senior Officer - Farm Operations","12260","QAR","2025-01-01"
"BLD-100811","G1","Assistant - Marketing","3280","QAR","2023-01-01"
"BLD-100811","G1","Assistant - Marketing","2840","QAR","2024-01-01"
"BLD-100811","G1","Assistant - Marketing","3720","QAR","2025-01-01"
"BLD-100812","G1","Coordinator - Quality Assurance & Food Safety","2950","QAR","2023-01-01"
"BLD-100812","G1","Coordinator - Quality Assurance & Food Safety","2880","QAR","2024-01-01"
"BLD-100813","G10","Manager - R&D","15280","QAR","2023-01-01"
"BLD-100813","G10","Manager - R&D","14780","QAR","2024-01-01"
"BLD-100814","G7","Specialist - Procurement","7540","QAR","2023-01-01"
"BLD-100814","G7","Specialist - Procurement","8610","QAR","2024-01-01"
"BLD-100814","G7","Specialist - Procurement","8200","QAR","2025-01-01"
"BLD-100815","G6","Supervisor - Farm Operations","6590","QAR","2023-01-01"
"BLD-100815","G6","Supervisor - Farm Operations","5840","QAR","2024-01-01"
"BLD-100815","G6","Supervisor - Farm Operations","6830","QAR","2025-01-01"
"BLD-100816","G2","Associate - IT & Digital","3120","QAR","2023-01-01"
"BLD-100816","G2","Associate - IT & Digital","3340","QAR","2024-01-01"
"BLD-100816","G2","Associate - IT & Digital","3670","QAR","2025-01-01"
"BLD-100817","G1","Technician - IT & Digital","2770","QAR","2023-01-01"
"BLD-100817","G1","Technician - IT & Digital","3430","QAR","2024-01-01"
"BLD-100817","G1","Technician - IT & Digital","3640","QAR","2025-01-01"
"BLD-100818","G9","Team Lead - IT & Digital","10650","QAR","2023-01-01"
"BLD-100818","G9","Team Lead - IT & Digital","11610","QAR","2024-01-01"
"BLD-100819","G1","Coordinator - Production","3210","QAR","2023-01-01"
"BLD-100819","G1","Coordinator - Production","2970","QAR","2024-01-01"
"BLD-100820","G7","Specialist - Finance","7470","EGP","2023-01-01"
"BLD-100820","G7","Specialist - Finance","7770","EGP","2024-01-01"
"BLD-100820","G7","Specialist - Finance","7790","EGP","2025-01-01"
"BLD-100821","G3","Operator - Quality Assurance & Food Safety","3960","QAR","2023-01-01"
"BLD-100821","G3","Operator - Quality Assurance & Food Safety","4160","QAR","2024-01-01"
"BLD-100821","G3","Operator - Quality Assurance & Food Safety","4460","QAR","2025-01-01"
"BLD-100822","G4","Technician - Procurement","4270","QAR","2023-01-01"
"BLD-100822","G4","Technician - Procurement","4540","QAR","2024-01-01"
"BLD-100823","G1","Associate - Quality Assurance & Food Safety","3010","QAR","2023-01-01"
"BLD-100824","G13","Director - Farm Operations","30150","QAR","2023-01-01"
"BLD-100824","G13","Director - Farm Operations","30310","QAR","2024-01-01"
"BLD-100824","G13","Director - Farm Operations","36170","QAR","2025-01-01"
"BLD-100825","G2","Associate - Engineering & Maintenance","3330","QAR","2023-01-01"
"BLD-100825","G2","Associate - Engineering & Maintenance","3250","QAR","2024-01-01"
"BLD-100825","G2","Associate - Engineering & Maintenance","3500","QAR","2025-01-01"
"BLD-100826","G7","Supervisor - Production","8110","EGP","2023-01-01"
"BLD-100826","G7","Supervisor - Production","8260","EGP","2024-01-01"
"BLD-100826","G7","Supervisor - Production","8790","EGP","2025-01-01"
"BLD-100827","G3","Technician - Corporate & Executive Office","3990","QAR","2023-01-01"
"BLD-100827","G3","Technician - Corporate & Executive Office","4060","QAR","2024-01-01"
"BLD-100827","G3","Technician - Corporate & Executive Office","4120","QAR","2025-01-01"
"BLD-100828","G1","Operator - Farm Operations","2850","QAR","2023-01-01"
"BLD-100828","G1","Operator - Farm Operations","3470","QAR","2024-01-01"
"BLD-100829","G5","Operator - Marketing","5030","QAR","2023-01-01"
"BLD-100829","G5","Operator - Marketing","5740","QAR","2024-01-01"
"BLD-100830","G1","Coordinator - Production","3170","QAR","2023-01-01"
"BLD-100831","G8","Senior Technician - Sales & Distribution","8910","QAR","2023-01-01"
"BLD-100831","G8","Senior Technician - Sales & Distribution","10000","QAR","2024-01-01"
"BLD-100831","G8","Senior Technician - Sales & Distribution","8900","QAR","2025-01-01"
"BLD-100832","G6","Team Lead - Farm Operations","5480","QAR","2023-01-01"
"BLD-100832","G6","Team Lead - Farm Operations","5940","QAR","2024-01-01"
"BLD-100832","G6","Team Lead - Farm Operations","6080","QAR","2025-01-01"
"BLD-100833","G2","Coordinator - Corporate & Executive Office","3240","QAR","2023-01-01"
"BLD-100833","G2","Coordinator - Corporate & Executive Office","3570","QAR","2024-01-01"
"BLD-100833","G2","Coordinator - Corporate & Executive Office","4100","QAR","2025-01-01"
"BLD-100834","G1","Operator - Supply Chain & Logistics","3250","QAR","2023-01-01"
"BLD-100834","G1","Operator - Supply Chain & Logistics","3220","QAR","2024-01-01"
"BLD-100834","G1","Operator - Supply Chain & Logistics","3460","QAR","2025-01-01"
"BLD-100835","G9","Supervisor - Production","11920","EGP","2023-01-01"
"BLD-100835","G9","Supervisor - Production","13050","EGP","2024-01-01"
"BLD-100835","G9","Supervisor - Production","13460","EGP","2025-01-01"
"BLD-100836","G8","Supervisor - Finance","10120","QAR","2023-01-01"
"BLD-100837","G11","Senior Manager - Supply Chain & Logistics","18240","QAR","2023-01-01"
"BLD-100838","G3","Technician - Farm Operations","4170","QAR","2023-01-01"
"BLD-100838","G3","Technician - Farm Operations","3910","QAR","2024-01-01"
"BLD-100838","G3","Technician - Farm Operations","4320","QAR","2025-01-01"
"BLD-100839","G5","Assistant - People & Culture","5100","QAR","2023-01-01"
"BLD-100839","G5","Assistant - People & Culture","5840","QAR","2024-01-01"
"BLD-100839","G5","Assistant - People & Culture","6160","QAR","2025-01-01"
"BLD-100840","G5","Operator - Quality Assurance & Food Safety","4850","EGP","2023-01-01"
"BLD-100840","G5","Operator - Quality Assurance & Food Safety","6030","EGP","2024-01-01"
"BLD-100840","G5","Operator - Quality Assurance & Food Safety","5270","EGP","2025-01-01"
"BLD-100841","G2","Associate - Production","3250","EGP","2023-01-01"
"BLD-100841","G2","Associate - Production","3350","EGP","2024-01-01"
"BLD-100842","G12","Senior Manager - IT & Digital","24540","QAR","2023-01-01"
"BLD-100842","G12","Senior Manager - IT & Digital","21590","QAR","2024-01-01"
"BLD-100842","G12","Senior Manager - IT & Digital","27000","QAR","2025-01-01"
"BLD-100843","G1","Officer - Marketing","2820","QAR","2023-01-01"
"BLD-100843","G1","Officer - Marketing","2990","QAR","2024-01-01"
"BLD-100843","G1","Officer - Marketing","3620","QAR","2025-01-01"
"BLD-100844","G9","Specialist - IT & Digital","10520","QAR","2023-01-01"
"BLD-100845","G1","Technician - R&D","2850","QAR","2023-01-01"
"BLD-100846","G4","Associate - Engineering & Maintenance","4430","QAR","2023-01-01"
"BLD-100846","G4","Associate - Engineering & Maintenance","5030","QAR","2024-01-01"
"BLD-100847","G3","Officer - Production","3770","QAR","2023-01-01"
"BLD-100848","G3","Technician - IT & Digital","4250","QAR","2023-01-01"
"BLD-100848","G3","Technician - IT & Digital","4010","QAR","2024-01-01"
"BLD-100848","G3","Technician - IT & Digital","3850","QAR","2025-01-01"
"BLD-100849","G7","Supervisor - Sales & Distribution","7060","QAR","2023-01-01"
"BLD-100850","G10","Manager - Procurement","15520","QAR","2023-01-01"
"BLD-100850","G10","Manager - Procurement","15750","QAR","2024-01-01"
"BLD-100850","G10","Manager - Procurement","15190","QAR","2025-01-01"
"BLD-100851","G7","Supervisor - Engineering & Maintenance","7410","QAR","2023-01-01"
"BLD-100851","G7","Supervisor - Engineering & Maintenance","7130","QAR","2024-01-01"
"BLD-100851","G7","Supervisor - Engineering & Maintenance","7630","QAR","2025-01-01"
"BLD-100852","G1","Coordinator - Sales & Distribution","3130","QAR","2023-01-01"
"BLD-100852","G1","Coordinator - Sales & Distribution","3230","QAR","2024-01-01"
"BLD-100852","G1","Coordinator - Sales & Distribution","3520","QAR","2025-01-01"
"BLD-100853","G7","Team Lead - People & Culture","7160","QAR","2023-01-01"
"BLD-100853","G7","Team Lead - People & Culture","7410","QAR","2024-01-01"
"BLD-100853","G7","Team Lead - People & Culture","8670","QAR","2025-01-01"
"BLD-100854","G2","Operator - Procurement","3490","QAR","2023-01-01"
"BLD-100854","G2","Operator - Procurement","3620","QAR","2024-01-01"
"BLD-100854","G2","Operator - Procurement","3970","QAR","2025-01-01"
"BLD-100855","G8","Specialist - Finance","8140","QAR","2023-01-01"
"BLD-100855","G8","Specialist - Finance","8990","QAR","2024-01-01"
"BLD-100855","G8","Specialist - Finance","10880","QAR","2025-01-01"
"BLD-100856","G9","Specialist - Production","11820","EGP","2023-01-01"
"BLD-100857","G1","Operator - Quality Assurance & Food Safety","2780","QAR","2023-01-01"
"BLD-100858","G4","Officer - Production","4140","EGP","2023-01-01"
"BLD-100858","G4","Officer - Production","4870","EGP","2024-01-01"
"BLD-100858","G4","Officer - Production","4820","EGP","2025-01-01"
"BLD-100859","G6","Senior Officer - Quality Assurance & Food Safety","6690","EGP","2023-01-01"
"BLD-100859","G6","Senior Officer - Quality Assurance & Food Safety","6050","EGP","2024-01-01"
"BLD-100859","G6","Senior Officer - Quality Assurance & Food Safety","7300","EGP","2025-01-01"
"BLD-100860","G12","Senior Manager - Sales & Distribution","21670","QAR","2023-01-01"
"BLD-100860","G12","Senior Manager - Sales & Distribution","21530","QAR","2024-01-01"
"BLD-100860","G12","Senior Manager - Sales & Distribution","25100","QAR","2025-01-01"
"BLD-100861","G13","Head of Department - Corporate & Executive Office","34100","QAR","2023-01-01"
"BLD-100861","G13","Head of Department - Corporate & Executive Office","35000","QAR","2024-01-01"
"BLD-100861","G13","Head of Department - Corporate & Executive Office","38260","QAR","2025-01-01"
"BLD-100862","G9","Senior Technician - Production","12910","QAR","2023-01-01"
"BLD-100862","G9","Senior Technician - Production","13010","QAR","2024-01-01"
"BLD-100862","G9","Senior Technician - Production","13810","QAR","2025-01-01"
"BLD-100863","G3","Officer - Finance","3450","QAR","2023-01-01"
"BLD-100863","G3","Officer - Finance","3930","QAR","2024-01-01"
"BLD-100863","G3","Officer - Finance","4310","QAR","2025-01-01"
"BLD-100864","G7","Supervisor - Procurement","6990","QAR","2023-01-01"
"BLD-100864","G7","Supervisor - Procurement","6950","QAR","2024-01-01"
"BLD-100864","G7","Supervisor - Procurement","8230","QAR","2025-01-01"
"BLD-100865","G1","Operator - Quality Assurance & Food Safety","3280","QAR","2023-01-01"
"BLD-100865","G1","Operator - Quality Assurance & Food Safety","3000","QAR","2024-01-01"
"BLD-100866","G3","Assistant - Quality Assurance & Food Safety","3720","QAR","2023-01-01"
"BLD-100866","G3","Assistant - Quality Assurance & Food Safety","3740","QAR","2024-01-01"
"BLD-100867","G6","Senior Technician - Quality Assurance & Food Safety","6430","QAR","2023-01-01"
"BLD-100867","G6","Senior Technician - Quality Assurance & Food Safety","6730","QAR","2024-01-01"
"BLD-100867","G6","Senior Technician - Quality Assurance & Food Safety","6380","QAR","2025-01-01"
"BLD-100868","G8","Team Lead - Production","10330","EGP","2023-01-01"
"BLD-100868","G8","Team Lead - Production","9490","EGP","2024-01-01"
"BLD-100868","G8","Team Lead - Production","11130","EGP","2025-01-01"
"BLD-100869","G6","Senior Technician - Procurement","5490","QAR","2023-01-01"
"BLD-100869","G6","Senior Technician - Procurement","6280","QAR","2024-01-01"
"BLD-100869","G6","Senior Technician - Procurement","6360","QAR","2025-01-01"
"BLD-100870","G7","Supervisor - Sales & Distribution","7950","QAR","2023-01-01"
"BLD-100870","G7","Supervisor - Sales & Distribution","7100","QAR","2024-01-01"
"BLD-100870","G7","Supervisor - Sales & Distribution","8640","QAR","2025-01-01"
"BLD-100871","G3","Assistant - Engineering & Maintenance","4060","QAR","2023-01-01"
"BLD-100871","G3","Assistant - Engineering & Maintenance","3960","QAR","2024-01-01"
"BLD-100871","G3","Assistant - Engineering & Maintenance","4510","QAR","2025-01-01"
"BLD-100872","G3","Officer - Engineering & Maintenance","3720","QAR","2023-01-01"
"BLD-100872","G3","Officer - Engineering & Maintenance","4190","QAR","2024-01-01"
"BLD-100873","G5","Operator - Finance","5250","EGP","2023-01-01"
"BLD-100873","G5","Operator - Finance","6010","EGP","2024-01-01"
"BLD-100873","G5","Operator - Finance","6130","EGP","2025-01-01"
"BLD-100874","G1","Technician - Production","2880","QAR","2023-01-01"
"BLD-100874","G1","Technician - Production","2920","QAR","2024-01-01"
"BLD-100874","G1","Technician - Production","3000","QAR","2025-01-01"
"BLD-100875","G1","Assistant - R&D","2890","QAR","2023-01-01"
"BLD-100875","G1","Assistant - R&D","2820","QAR","2024-01-01"
"BLD-100875","G1","Assistant - R&D","3030","QAR","2025-01-01"
"BLD-100876","G4","Technician - Supply Chain & Logistics","4340","EGP","2023-01-01"
"BLD-100876","G4","Technician - Supply Chain & Logistics","4720","EGP","2024-01-01"
"BLD-100877","G2","Assistant - Supply Chain & Logistics","3380","EGP","2023-01-01"
"BLD-100877","G2","Assistant - Supply Chain & Logistics","3850","EGP","2024-01-01"
"BLD-100877","G2","Assistant - Supply Chain & Logistics","3330","EGP","2025-01-01"
"BLD-100878","G10","Senior Manager - R&D","13990","QAR","2023-01-01"
"BLD-100878","G10","Senior Manager - R&D","13490","QAR","2024-01-01"
"BLD-100878","G10","Senior Manager - R&D","15330","QAR","2025-01-01"
"BLD-100879","G4","Operator - Corporate & Executive Office","4190","QAR","2023-01-01"
"BLD-100879","G4","Operator - Corporate & Executive Office","4810","QAR","2024-01-01"
"BLD-100879","G4","Operator - Corporate & Executive Office","4750","QAR","2025-01-01"
"BLD-100880","G5","Coordinator - IT & Digital","5700","QAR","2023-01-01"
"BLD-100880","G5","Coordinator - IT & Digital","5670","QAR","2024-01-01"
"BLD-100880","G5","Coordinator - IT & Digital","6060","QAR","2025-01-01"
"BLD-100881","G3","Officer - Finance","4090","EGP","2023-01-01"
"BLD-100882","G2","Operator - People & Culture","3400","EGP","2023-01-01"
"BLD-100882","G2","Operator - People & Culture","3450","EGP","2024-01-01"
"BLD-100882","G2","Operator - People & Culture","3470","EGP","2025-01-01"
"BLD-100883","G1","Operator - Farm Operations","3180","QAR","2023-01-01"
"BLD-100883","G1","Operator - Farm Operations","3380","QAR","2024-01-01"
"BLD-100883","G1","Operator - Farm Operations","3340","QAR","2025-01-01"
"BLD-100884","G14","Vice President - Procurement","37040","QAR","2023-01-01"
"BLD-100884","G14","Vice President - Procurement","45420","QAR","2024-01-01"
"BLD-100884","G14","Vice President - Procurement","45150","QAR","2025-01-01"
"BLD-100885","G2","Assistant - Supply Chain & Logistics","3730","QAR","2023-01-01"
"BLD-100885","G2","Assistant - Supply Chain & Logistics","3160","QAR","2024-01-01"
"BLD-100885","G2","Assistant - Supply Chain & Logistics","3680","QAR","2025-01-01"
"BLD-100886","G3","Officer - Quality Assurance & Food Safety","3850","EGP","2023-01-01"
"BLD-100886","G3","Officer - Quality Assurance & Food Safety","4080","EGP","2024-01-01"
"BLD-100886","G3","Officer - Quality Assurance & Food Safety","3900","EGP","2025-01-01"
"BLD-100887","G6","Team Lead - Production","5990","QAR","2023-01-01"
"BLD-100887","G6","Team Lead - Production","5890","QAR","2024-01-01"
"BLD-100887","G6","Team Lead - Production","7020","QAR","2025-01-01"
"BLD-100888","G1","Operator - Procurement","3300","QAR","2023-01-01"
"BLD-100888","G1","Operator - Procurement","3020","QAR","2024-01-01"
"BLD-100888","G1","Operator - Procurement","3230","QAR","2025-01-01"
"BLD-100889","G8","Specialist - Finance","10240","QAR","2023-01-01"
"BLD-100889","G8","Specialist - Finance","8650","QAR","2024-01-01"
"BLD-100889","G8","Specialist - Finance","10980","QAR","2025-01-01"
"BLD-100890","G3","Assistant - Supply Chain & Logistics","3840","QAR","2023-01-01"
"BLD-100891","G11","Manager - Finance","20480","QAR","2023-01-01"
"BLD-100891","G11","Manager - Finance","19410","QAR","2024-01-01"
"BLD-100891","G11","Manager - Finance","21020","QAR","2025-01-01"
"BLD-100892","G2","Associate - Supply Chain & Logistics","3510","QAR","2023-01-01"
"BLD-100892","G2","Associate - Supply Chain & Logistics","3590","QAR","2024-01-01"
