"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2026-01-01","60000140","Other Allowances","Employee Cost","COM-149","10311.46"
"2026-02-01","60000140","Other Allowances","Employee Cost","COM-149","10917.32"
"2026-03-01","60000140","Other Allowances","Employee Cost","COM-149","11186.54"
"2026-04-01","60000140","Other Allowances","Employee Cost","COM-149","11373.09"
"2026-05-01","60000140","Other Allowances","Employee Cost","COM-149","10425.12"
"2026-06-01","60000140","Other Allowances","Employee Cost","COM-149","11083.24"
"2026-07-01","60000140","Other Allowances","Employee Cost","COM-149","11101.61"
"2026-08-01","60000140","Other Allowances","Employee Cost","COM-149","10524.54"
"2026-09-01","60000140","Other Allowances","Employee Cost","COM-149","11128.63"
"2026-10-01","60000140","Other Allowances","Employee Cost","COM-149","10905.64"
"2026-11-01","60000140","Other Allowances","Employee Cost","COM-149","10409.5"
"2026-12-01","60000140","Other Allowances","Employee Cost","COM-149","10231.48"
"2026-01-01","60000140","Other Allowances","Employee Cost","COM-150","10027.15"
"2026-02-01","60000140","Other Allowances","Employee Cost","COM-150","10455.58"
"2026-03-01","60000140","Other Allowances","Employee Cost","COM-150","11170.71"
"2026-04-01","60000140","Other Allowances","Employee Cost","COM-150","10514.12"
"2026-05-01","60000140","Other Allowances","Employee Cost","COM-150","10923.28"
"2026-06-01","60000140","Other Allowances","Employee Cost","COM-150","10147.84"
"2026-07-01","60000140","Other Allowances","Employee Cost","COM-150","10443.54"
"2026-08-01","60000140","Other Allowances","Employee Cost","COM-150","10412.53"
"2026-09-01","60000140","Other Allowances","Employee Cost","COM-150","9719.8"
"2026-10-01","60000140","Other Allowances","Employee Cost","COM-150","9582.28"
"2026-11-01","60000140","Other Allowances","Employee Cost","COM-150","9878.57"
"2026-12-01","60000140","Other Allowances","Employee Cost","COM-150","10012.61"
"2026-01-01","60000140","Other Allowances","Employee Cost","COM-160","10379.65"
"2026-02-01","60000140","Other Allowances","Employee Cost","COM-160","10210.52"
"2026-03-01","60000140","Other Allowances","Employee Cost","COM-160","10786.87"
"2026-04-01","60000140","Other Allowances","Employee Cost","COM-160","9876.36"
"2026-05-01","60000140","Other Allowances","Employee Cost","COM-160","10264.49"
"2026-06-01","60000140","Other Allowances","Employee Cost","COM-160","9470.37"
"2026-07-01","60000140","Other Allowances","Employee Cost","COM-160","10304.55"
"2026-08-01","60000140","Other Allowances","Employee Cost","COM-160","9806.85"
"2026-09-01","60000140","Other Allowances","Employee Cost","COM-160","10314.56"
"2026-10-01","60000140","Other Allowances","Employee Cost","COM-160","9260.59"
"2026-11-01","60000140","Other Allowances","Employee Cost","COM-160","9779.89"
"2026-12-01","60000140","Other Allowances","Employee Cost","COM-160","9598.33"
"2026-01-01","60000140","Other Allowances","Employee Cost","COM-162","1358.63"
"2026-02-01","60000140","Other Allowances","Employee Cost","COM-162","1386.12"
"2026-03-01","60000140","Other Allowances","Employee Cost","COM-162","1518.37"
"2026-04-01","60000140","Other Allowances","Employee Cost","COM-162","1496.83"
"2026-05-01","60000140","Other Allowances","Employee Cost","COM-162","1318.3"
"2026-06-01","60000140","Other Allowances","Employee Cost","COM-162","1350.51"
"2026-07-01","60000140","Other Allowances","Employee Cost","COM-162","1336.93"
"2026-08-01","60000140","Other Allowances","Employee Cost","COM-162","1479.48"
"2026-09-01","60000140","Other Allowances","Employee Cost","COM-162","1334.54"
"2026-10-01","60000140","Other Allowances","Employee Cost","COM-162","1369.1"
"2026-11-01","60000140","Other Allowances","Employee Cost","COM-162","1428.75"
"2026-12-01","60000140","Other Allowances","Employee Cost","COM-162","1348.9"
"2026-01-01","60000140","Other Allowances","Employee Cost","DAF-101","29661.46"
"2026-02-01","60000140","Other Allowances","Employee Cost","DAF-101","29247.05"
"2026-03-01","60000140","Other Allowances","Employee Cost","DAF-101","29505.64"
"2026-04-01","60000140","Other Allowances","Employee Cost","DAF-101","5075.25"
"2026-05-01","60000140","Other Allowances","Employee Cost","DAF-101","5317.42"
"2026-06-01","60000140","Other Allowances","Employee Cost","DAF-101","5059.88"
"2026-07-01","60000140","Other Allowances","Employee Cost","DAF-101","5307.1"
"2026-08-01","60000140","Other Allowances","Employee Cost","DAF-101","5362.84"
"2026-09-01","60000140","Other Allowances","Employee Cost","DAF-101","4885.44"
"2026-10-01","60000140","Other Allowances","Employee Cost","DAF-101","4982.46"
"2026-11-01","60000140","Other Allowances","Employee Cost","DAF-101","5111.75"
"2026-12-01","60000140","Other Allowances","Employee Cost","DAF-101","5226.45"
"2026-01-01","60000140","Other Allowances","Employee Cost","GENF-100","2181.68"
"2026-02-01","60000140","Other Allowances","Employee Cost","GENF-100","2507.62"
"2026-03-01","60000140","Other Allowances","Employee Cost","GENF-100","2437.55"
"2026-04-01","60000140","Other Allowances","Employee Cost","GENF-100","2349.17"
"2026-05-01","60000140","Other Allowances","Employee Cost","GENF-100","2399.51"
"2026-06-01","60000140","Other Allowances","Employee Cost","GENF-100","2407.22"
"2026-07-01","60000140","Other Allowances","Employee Cost","GENF-100","2455.13"
"2026-08-01","60000140","Other Allowances","Employee Cost","GENF-100","2383.85"
"2026-09-01","60000140","Other Allowances","Employee Cost","GENF-100","2248.53"
"2026-10-01","60000140","Other Allowances","Employee Cost","GENF-100","2361.94"
"2026-11-01","60000140","Other Allowances","Employee Cost","GENF-100","2271.95"
"2026-12-01","60000140","Other Allowances","Employee Cost","GENF-100","2238.92"
"2026-01-01","60000140","Other Allowances","Employee Cost","GENF-120","56212.2"
"2026-02-01","60000140","Other Allowances","Employee Cost","GENF-120","56916.9"
"2026-03-01","60000140","Other Allowances","Employee Cost","GENF-120","57167.53"
"2026-04-01","60000140","Other Allowances","Employee Cost","GENF-120","56787.83"
"2026-05-01","60000140","Other Allowances","Employee Cost","GENF-120","50733.98"
"2026-06-01","60000140","Other Allowances","Employee Cost","GENF-120","55110.1"
"2026-07-01","60000140","Other Allowances","Employee Cost","GENF-120","55378.91"
"2026-08-01","60000140","Other Allowances","Employee Cost","GENF-120","56550.89"
"2026-09-01","60000140","Other Allowances","Employee Cost","GENF-120","56067.04"
"2026-10-01","60000140","Other Allowances","Employee Cost","GENF-120","54887.53"
"2026-11-01","60000140","Other Allowances","Employee Cost","GENF-120","52209.7"
"2026-12-01","60000140","Other Allowances","Employee Cost","GENF-120","54033.35"
"2026-01-01","60000140","Other Allowances","Employee Cost","GENF-140","26479.72"
"2026-02-01","60000140","Other Allowances","Employee Cost","GENF-140","26786.91"
"2026-03-01","60000140","Other Allowances","Employee Cost","GENF-140","26432.63"
"2026-04-01","60000140","Other Allowances","Employee Cost","GENF-140","20799.06"
"2026-05-01","60000140","Other Allowances","Employee Cost","GENF-140","18575.12"
"2026-06-01","60000140","Other Allowances","Employee Cost","GENF-140","19141.11"
"2026-07-01","60000140","Other Allowances","Employee Cost","GENF-140","19933.89"
"2026-08-01","60000140","Other Allowances","Employee Cost","GENF-140","19764.29"
"2026-09-01","60000140","Other Allowances","Employee Cost","GENF-140","19042.5"
"2026-10-01","60000140","Other Allowances","Employee Cost","GENF-140","19267.3"
"2026-11-01","60000140","Other Allowances","Employee Cost","GENF-140","18344.59"
"2026-12-01","60000140","Other Allowances","Employee Cost","GENF-140","20178.47"
"2026-01-01","60000140","Other Allowances","Employee Cost","GENF-150","1346.05"
"2026-02-01","60000140","Other Allowances","Employee Cost","GENF-150","1346.92"
"2026-03-01","60000140","Other Allowances","Employee Cost","GENF-150","1437.99"
"2026-04-01","60000140","Other Allowances","Employee Cost","GENF-150","1345.52"
"2026-05-01","60000140","Other Allowances","Employee Cost","GENF-150","1299.87"
"2026-06-01","60000140","Other Allowances","Employee Cost","GENF-150","1448.62"
"2026-07-01","60000140","Other Allowances","Employee Cost","GENF-150","1442.28"
"2026-08-01","60000140","Other Allowances","Employee Cost","GENF-150","1352.25"
"2026-09-01","60000140","Other Allowances","Employee Cost","GENF-150","1359.7"
"2026-10-01","60000140","Other Allowances","Employee Cost","GENF-150","1399.15"
"2026-11-01","60000140","Other Allowances","Employee Cost","GENF-150","1411.24"
"2026-12-01","60000140","Other Allowances","Employee Cost","GENF-150","1292.18"
"2026-01-01","60000140","Other Allowances","Employee Cost","GENF-170","3340.92"
"2026-02-01","60000140","Other Allowances","Employee Cost","GENF-170","3390.37"
"2026-03-01","60000140","Other Allowances","Employee Cost","GENF-170","3740.97"
"2026-04-01","60000140","Other Allowances","Employee Cost","GENF-170","3422.59"
"2026-05-01","60000140","Other Allowances","Employee Cost","GENF-170","3266.14"
"2026-06-01","60000140","Other Allowances","Employee Cost","GENF-170","3559"
"2026-07-01","60000140","Other Allowances","Employee Cost","GENF-170","3531.66"
"2026-08-01","60000140","Other Allowances","Employee Cost","GENF-170","3443.73"
"2026-09-01","60000140","Other Allowances","Employee Cost","GENF-170","3520.58"
"2026-10-01","60000140","Other Allowances","Employee Cost","GENF-170","3473.21"
"2026-11-01","60000140","Other Allowances","Employee Cost","GENF-170","3327.44"
"2026-12-01","60000140","Other Allowances","Employee Cost","GENF-170","3545.42"
"2026-01-01","60000140","Other Allowances","Employee Cost","PLF-101","7556.38"
"2026-02-01","60000140","Other Allowances","Employee Cost","PLF-101","7481.2"
"2026-03-01","60000140","Other Allowances","Employee Cost","PLF-101","7090"
"2026-04-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-05-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-06-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-07-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-08-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-09-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-10-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-11-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-12-01","60000140","Other Allowances","Employee Cost","PLF-101","0"
"2026-01-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12646.73"
"2026-02-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","13159.59"
"2026-03-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12999.8"
"2026-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12196.88"
"2026-05-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12387.88"
"2026-06-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12323.98"
"2026-07-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12827.67"
"2026-08-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","13110.83"
"2026-09-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12580.84"
"2026-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12859.26"
"2026-11-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12055.63"
"2026-12-01","60000160","Labor End of Service Expense","Employee Cost","COF-101","12732.24"
"2026-01-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","143.93"
"2026-02-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","141.14"
"2026-03-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","144.55"
"2026-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","149.45"
"2026-05-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","133.72"
"2026-06-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","140.79"
"2026-07-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","146.79"
"2026-08-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","141.87"
"2026-09-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","141.62"
"2026-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","135.22"
"2026-11-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","132.13"
"2026-12-01","60000160","Labor End of Service Expense","Employee Cost","COF-102","130.6"
"2026-01-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4519.9"
"2026-02-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4985.4"
"2026-03-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4826.95"
"2026-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4424.41"
"2026-05-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4368.88"
"2026-06-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4046.48"
"2026-07-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4397.5"
"2026-08-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4016.17"
"2026-09-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4049.42"
"2026-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","3946.79"
"2026-11-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","3891"
"2026-12-01","60000160","Labor End of Service Expense","Employee Cost","COF-104","4264.34"
"2026-01-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1859.7"
"2026-02-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1907.86"
"2026-03-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","2059.57"
"2026-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","2061.17"
"2026-05-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1990.26"
"2026-06-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","2088.06"
"2026-07-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1946.49"
"2026-08-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","2047.64"
"2026-09-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1995.59"
"2026-10-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1840.65"
"2026-11-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1974.81"
"2026-12-01","60000160","Labor End of Service Expense","Employee Cost","COF-105","1947.9"
"2026-01-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4231.15"
"2026-02-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4164.71"
"2026-03-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4406.64"
"2026-04-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4349.27"
"2026-05-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4295.15"
"2026-06-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4226.63"
"2026-07-01","60000160","Labor End of Service Expense","Employee Cost","COF-107","4045.29"
