"Period","GLCode","GLName","FSCategory","CostCenter","Amount"
"2025-03-01","60000340","Sales Commission to Staff","Employee Cost","COM-151","89069.68"
"2025-03-01","60000340","Sales Commission to Staff","Employee Cost","COM-152","6755.72"
"2025-03-01","60000340","Sales Commission to Staff","Employee Cost","COM-153","68614.19"
"2025-03-01","60000340","Sales Commission to Staff","Employee Cost","COM-154","66558.36"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COF-101","1888.07"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COF-104","2523.18"
"2025-03-01","60000380","Recruiting charges","Employee Cost","DAF-101","18784.69"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COM-118","289.52"
"2025-03-01","60000380","Recruiting charges","Employee Cost","GENF-130","2160.82"
"2025-03-01","60000380","Recruiting charges","Employee Cost","GENF-140","2255.08"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COM-129","4745.04"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COM-151","3958.89"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COM-153","2495.86"
"2025-03-01","60000380","Recruiting charges","Employee Cost","COM-154","5070.84"
"2025-03-01","60000380","Recruiting charges","Employee Cost","EVP-101","1085.97"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COF-101","8960.28"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COF-102","1501.03"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COF-104","7716.11"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COF-105","1888.46"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COF-107","5814.01"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COP-101","1005.3"
"2025-03-01","60000450","Staff Overtime","Employee Cost","DAF-101","19554.28"
"2025-03-01","60000450","Staff Overtime","Employee Cost","PLF-101","5780.19"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COM-118","8199.64"
"2025-03-01","60000450","Staff Overtime","Employee Cost","COM-119","3126.61"
"2025-03-01","60000450","Staff Overtime","Employee Cost","GENF-120","17908.56"
"2025-03-01","60000450","Staff Overtime","Employee Cost","GENF-130","1303.21"
"2025-03-01","60000450","Staff Overtime","Employee Cost","GENF-140","12647.3"
"2025-03-01","60000450","Staff Overtime","Employee Cost","GENF-170","1093.6"
"2025-03-01","60000450","Staff Overtime","Employee Cost","EVP-101","1068.93"
"2025-03-01","60000491","Staff Social Allowance","Employee Cost","COM-155","5080.56"
"2025-03-01","60000491","Staff Social Allowance","Employee Cost","COM-147","4115.01"
"2025-03-01","60000492","Pension contribution expenses","Employee Cost","COM-155","9937.03"
"2025-03-01","60000492","Pension contribution expenses","Employee Cost","COM-147","3648.35"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-100","341.59"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-101","74764.69"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-102","1670.8"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-104","23500.07"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-105","20346.98"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-107","23398.43"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COF-109","4674.29"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COP-101","3189.42"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","DAF-101","153321.02"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","PLF-101","20121.65"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-102","1248.48"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-118","3777.56"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-119","25111.97"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","GENF-120","13531.02"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","GENF-130","12414.91"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","GENF-140","28792.03"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","GENF-170","51851.77"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-105","511.1"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-107","734.14"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-108","903.68"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-123","2353.78"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-128","1655.51"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-129","47759.96"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-150","3624.58"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-153","47462.02"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","COM-154","73827.21"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","TRA-501","1828.71"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","GENF-150","12429.9"
"2025-03-01","60000490","Mess Food Charges","Employee Cost","EVP-101","8778.91"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-100","906.12"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-101","147976.44"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-102","4242.56"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-104","44843.99"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-105","38793.94"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-107","51460.5"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COF-109","9289.09"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COP-101","6642.1"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","DAF-101","290221.72"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","PLF-101","40711.09"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-102","-394.44"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-118","7785.31"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-119","50589.16"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-100","-79.27"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-101","-82.33"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-120","30566.65"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-130","23743.9"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-140","57842.96"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-170","102730.47"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-101","-52.24"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-105","12695.12"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-107","1892.89"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-108","2348.01"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-109","30181.45"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-123","5806.98"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-128","3591.53"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-129","112972.93"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-149","-27.4"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-150","6783.77"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-153","103948.49"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","COM-154","172609.23"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","GENF-150","23939.32"
"2025-03-01","CAMP","Camp Accommodation Charges","Employee Cost","EVP-101","17331.76"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-100","68424.33"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-101","81859.25"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-102","47220.24"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-104","66659"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-105","17861.25"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-107","24877.19"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COF-109","6181.02"
"2026-03-01","60000010","Staff Salaries","Employee Cost","DAF-101","144156.33"
"2026-03-01","60000010","Staff Salaries","Employee Cost","PLF-101","40278.56"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-102","205177.85"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-118","85839.29"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-119","54924.23"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-138","164631.53"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-100","40477.86"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-101","121659.41"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-120","63720.76"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-130","10933.84"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-140","100807.92"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-170","37390.04"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-101","94487.91"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-105","181232.76"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-106","54557.55"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-107","166872.99"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-108","230408.72"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-109","104920.81"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-131","13573.89"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-136","54221.17"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-123","64618.27"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-128","27555.82"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-129","165322.11"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-141","15886.73"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-146","24426.03"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-149","107068.19"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-150","72824.32"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-151","4505.48"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-104","83726.57"
"2026-03-01","60000010","Staff Salaries","Employee Cost","GENF-150","11468.66"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-132","20194.44"
"2026-03-01","60000010","Staff Salaries","Employee Cost","EVP-101","7561.23"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-133","143015.19"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-160","86704.94"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-162","18832.53"
"2026-03-01","60000010","Staff Salaries","Employee Cost","COM-147","24231.28"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-101","255944.69"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-102","3842.26"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-104","68516.07"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-105","54787.99"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-107","73160.4"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COF-109","20717.87"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COP-101","3262.38"
"2026-03-01","60000020","Labor Overtime","Employee Cost","DAF-101","457638.15"
"2026-03-01","60000020","Labor Overtime","Employee Cost","PLF-101","62189.07"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-118","3686.27"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-119","79941.52"
"2026-03-01","60000020","Labor Overtime","Employee Cost","GENF-120","22305.65"
"2026-03-01","60000020","Labor Overtime","Employee Cost","GENF-130","37161.99"
"2026-03-01","60000020","Labor Overtime","Employee Cost","GENF-140","130750.75"
"2026-03-01","60000020","Labor Overtime","Employee Cost","GENF-170","176290.45"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-105","243.38"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-129","2603.68"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-146","885.63"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-151","1100"
"2026-03-01","60000020","Labor Overtime","Employee Cost","COM-153","840.95"
"2026-03-01","60000020","Labor Overtime","Employee Cost","TRA-501","11410.15"
"2026-03-01","60000020","Labor Overtime","Employee Cost","GENF-150","18638.86"
"2026-03-01","60000020","Labor Overtime","Employee Cost","EVP-101","21203.68"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-100","31589.25"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-101","17870.62"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-102","13615.95"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-104","12562.31"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-105","5722.11"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-107","11088.12"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COF-109","2977.14"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","DAF-101","49464.9"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","PLF-101","9321.47"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-102","100089.48"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-118","32007.69"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-119","15858.14"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-138","74006.1"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-100","18903.2"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-101","64043.07"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-120","12434.97"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-130","5322.31"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-140","45469.47"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","GENF-170","20636.07"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-101","38638.42"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-105","79305.21"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-106","24972.36"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-107","63705.05"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-108","112737.24"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-109","52535.17"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-131","5120.25"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-136","21243.6"
"2026-03-01","60000030","Staff Housing Allowances","Employee Cost","COM-123","25724.11"
